walker	cdf_0	cdf_1	model1_0	model2_0	log_l	log_p
11	3.581214522e-01	-2.843930426e-01	4.314482562e+00	1.371439078e+00	-5.110038955e+00	-5.161318080e+00
12	9.425428398e-01	-3.403803325e-01	5.006580870e+00	1.452534617e+00	-3.192087307e+00	-5.558875779e+00
13	9.325194952e-02	-3.747350255e-01	4.744366942e+00	8.171694612e-01	-6.249444786e+00	-5.131314024e+00
14	4.070486388e-01	-4.314253197e-01	4.817330200e+00	1.599160547e+00	-5.082029254e+00	-5.232661092e+00
15	1.672145108e+00	-4.326387264e-01	4.307663738e+00	1.276413205e+00	-2.970712274e+00	-6.548375656e+00
16	1.691550653e+00	-4.930925459e-01	4.528836931e+00	1.109788700e+00	-2.219710486e+00	-6.608994826e+00
17	6.790628888e-01	-3.160490181e-01	4.171145932e+00	9.975852831e-01	-5.768784073e+00	-5.337259586e+00
18	-1.339963990e-01	-2.128349750e-01	4.652789304e+00	1.308055689e+00	-5.516480157e+00	-5.088379772e+00
19	1.211889915e+00	-6.052295846e-01	4.867838176e+00	7.652007507e-01	-4.343139086e+00	-5.974242900e+00
20	2.927645243e-01	-5.196348349e-01	4.424872638e+00	1.215744234e+00	-5.957266271e+00	-5.234618605e+00
21	-1.362458209e-01	-3.408269814e-01	4.937326289e+00	1.158552458e+00	-6.189706476e+00	-5.124115869e+00
22	1.656217599e+00	-7.546569302e-01	4.575355931e+00	1.350622999e+00	-2.731330431e+00	-6.713034800e+00
23	3.067408094e-01	-3.170300236e-01	4.302186878e+00	1.139312306e+00	-5.511388900e+00	-5.154051871e+00
24	2.035808355e+00	-1.002908202e+00	4.952361239e+00	1.329741585e+00	-3.220651845e+00	-7.631923152e+00
25	1.780158576e+00	-7.639332577e-01	5.167044764e+00	1.058671097e+00	-3.472321547e+00	-6.933032180e+00
26	8.401663720e-01	-4.253408458e-01	4.747098100e+00	1.741994356e+00	-4.200154750e+00	-5.500150075e+00
27	1.545232610e-01	-2.644193721e-01	4.113006481e+00	1.016050889e+00	-7.478980773e+00	-5.103650413e+00
28	2.052117853e+00	-8.435678771e-01	4.350895608e+00	1.339652199e+00	-3.195609091e+00	-7.518150114e+00
29	5.732602561e-01	-3.402728324e-01	4.801485366e+00	2.664415274e-01	-1.027638520e+01	-5.278959352e+00
30	1.204800407e+00	-5.895014574e-01	4.782786226e+00	1.822345800e+00	-4.585370804e+00	-5.956280885e+00
31	-6.765603001e-01	-6.696800976e-02	4.118428821e+00	8.244145540e-01	-1.147162026e+01	-5.287862168e+00
32	9.878091895e-01	-1.008211389e+00	4.738928495e+00	1.080337746e+00	-5.573143972e+00	-6.052881491e+00
33	4.926150470e-01	-5.679208164e-01	4.839589394e+00	5.215317683e-01	-7.929502753e+00	-5.339354710e+00
34	9.843420657e-01	-2.423295959e-01	4.306493692e+00	7.684454370e-01	-6.189736725e+00	-5.570579359e+00
35	1.063694751e+00	-2.378092705e-01	4.557617727e+00	1.107598344e+00	-3.602448754e+00	-5.650752778e+00
36	5.690100512e-01	-3.253932296e-01	4.730092078e+00	4.732161715e-01	-7.683017977e+00	-5.271579487e+00
37	1.137647595e+00	-3.459836357e-01	4.936946227e+00	8.522783171e-01	-3.965359363e+00	-5.763726254e+00
38	3.759403393e-01	-3.225739233e-01	4.385941026e+00	1.588806943e+00	-5.330283636e+00	-5.179445429e+00
39	5.985634934e-01	-8.014177954e-01	4.652184203e+00	1.147577783e+00	-5.807553238e+00	-5.557027261e+00
40	9.076276149e-01	-4.745499307e-01	4.392073081e+00	1.368466695e+00	-3.806273636e+00	-5.581245653e+00
41	8.662592395e-01	-5.643869924e-01	4.738631649e+00	6.464299281e-01	-5.775536807e+00	-5.591221765e+00
42	5.730536711e-01	-5.178425763e-01	4.221467051e+00	1.234948168e+00	-6.010717065e+00	-5.355028613e+00
43	1.557425762e-01	-2.645833596e-01	4.387537348e+00	9.967403343e-01	-5.794482309e+00	-5.103882943e+00
44	-5.928361645e-01	-1.331913092e-01	4.481537195e+00	1.454421355e+00	-8.136442485e+00	-5.241350213e+00
45	-3.390673472e-02	-2.447615053e-01	4.449207852e+00	3.373922776e-01	-1.145121139e+01	-5.087281822e+00
46	-5.670899898e-01	-8.377195601e-02	4.669687041e+00	9.205747870e-01	-7.999910085e+00	-5.221057290e+00
47	-3.299564441e-01	-6.362980688e-02	4.911194179e+00	1.325232914e+00	-6.567044898e+00	-5.113212895e+00
48	8.868767145e-01	-7.391359647e-01	4.555042967e+00	9.774077911e-01	-4.941815477e+00	-5.723189032e+00
49	2.475137444e-01	-6.470126851e-01	4.349079436e+00	1.280535240e+00	-7.414337393e+00	-5.296697125e+00
0	4.269902563e-01	-1.616394787e-01	4.662660599e+00	1.289339143e+00	-4.079955445e+00	-5.160976891e+00
1	7.183272379e-01	-3.811134096e-01	4.318570027e+00	1.001513946e+00	-4.789899847e+00	-5.387373617e+00
2	9.163144045e-01	-5.128844999e-01	4.372462278e+00	8.959918223e-01	-4.862375073e+00	-5.608094190e+00
3	-1.789791865e-01	-3.699283051e-01	4.599182020e+00	9.790033995e-01	-6.879909827e+00	-5.141193141e+00
4	6.642045418e-01	-3.725525020e-01	4.750994728e+00	7.305654343e-01	-5.135164400e+00	-5.346734411e+00
5	9.780504145e-01	-3.951857691e-01	4.581092017e+00	1.455066327e+00	-2.838154536e+00	-5.613130094e+00
6	1.006196992e+00	-3.642582679e-01	4.312962222e+00	1.266310528e+00	-3.673195592e+00	-5.629311127e+00
7	4.380281543e-01	-2.592497119e-01	4.162962211e+00	1.050302961e+00	-6.187746720e+00	-5.186292430e+00
8	1.355365566e+00	-4.937241782e-01	4.861887967e+00	1.425159149e+00	-2.227779841e+00	-6.097142583e+00
9	2.336410833e-01	-3.860803939e-01	4.800700450e+00	8.325864857e-01	-5.700891730e+00	-5.158576004e+00
10	7.192224325e-01	-3.776787390e-01	5.088161797e+00	1.552201121e+00	-4.305841675e+00	-5.386713960e+00
11	1.249032181e-01	-2.095671948e-01	4.516732962e+00	1.355777886e+00	-4.859588622e+00	-5.086512503e+00
12	7.420226687e-01	-3.150245054e-01	5.198667695e+00	1.500938929e+00	-4.599881574e+00	-5.381671931e+00
13	7.959364501e-01	-4.267703521e-01	4.649610187e+00	9.458181321e-01	-3.786797915e+00	-5.464576774e+00
14	4.070486388e-01	-4.314253197e-01	4.817330200e+00	1.599160547e+00	-5.082029254e+00	-5.232661092e+00
15	1.672145108e+00	-4.326387264e-01	4.307663738e+00	1.276413205e+00	-2.970712274e+00	-6.548375656e+00
16	1.691550653e+00	-4.930925459e-01	4.528836931e+00	1.109788700e+00	-2.219710486e+00	-6.608994826e+00
17	6.790628888e-01	-3.160490181e-01	4.171145932e+00	9.975852831e-01	-5.768784073e+00	-5.337259586e+00
18	-1.339963990e-01	-2.128349750e-01	4.652789304e+00	1.308055689e+00	-5.516480157e+00	-5.088379772e+00
19	1.247823284e+00	-6.375063461e-01	4.911901541e+00	6.591913134e-01	-5.189056351e+00	-6.038491536e+00
20	4.261741675e-01	-5.163817500e-01	4.479739947e+00	1.242036293e+00	-5.203973971e+00	-5.280890158e+00
21	-1.362458209e-01	-3.408269814e-01	4.937326289e+00	1.158552458e+00	-6.189706476e+00	-5.124115869e+00
22	1.927513019e+00	-8.367665635e-01	4.563621401e+00	1.357073801e+00	-2.610820704e+00	-7.264495251e+00
23	3.067408094e-01	-3.170300236e-01	4.302186878e+00	1.139312306e+00	-5.511388900e+00	-5.154051871e+00
24	2.730058611e+00	-1.278300047e+00	5.213417388e+00	1.406202204e+00	-4.381573764e+00	-9.600388406e+00
25	1.780158576e+00	-7.639332577e-01	5.167044764e+00	1.058671097e+00	-3.472321547e+00	-6.933032180e+00
26	8.401663720e-01	-4.253408458e-01	4.747098100e+00	1.741994356e+00	-4.200154750e+00	-5.500150075e+00
27	1.766951855e-01	-2.683834879e-01	4.071525689e+00	9.936111413e-01	-7.830212874e+00	-5.108378334e+00
28	1.862375540e+00	-7.265168466e-01	4.477953459e+00	1.232811105e+00	-2.433757610e+00	-7.054887581e+00
29	5.732602561e-01	-3.402728324e-01	4.801485366e+00	2.664415274e-01	-1.027638520e+01	-5.278959352e+00
30	1.204800407e+00	-5.895014574e-01	4.782786226e+00	1.822345800e+00	-4.585370804e+00	-5.956280885e+00
31	-6.765603001e-01	-6.696800976e-02	4.118428821e+00	8.244145540e-01	-1.147162026e+01	-5.287862168e+00
32	9.836879848e-01	-7.493260173e-01	4.672272952e+00	1.238588470e+00	-4.244973922e+00	-5.821318657e+00
33	4.926150470e-01	-5.679208164e-01	4.839589394e+00	5.215317683e-01	-7.929502753e+00	-5.339354710e+00
34	9.843420657e-01	-2.423295959e-01	4.306493692e+00	7.684454370e-01	-6.189736725e+00	-5.570579359e+00
35	1.063694751e+00	-2.378092705e-01	4.557617727e+00	1.107598344e+00	-3.602448754e+00	-5.650752778e+00
36	2.929586881e-01	-2.681193597e-01	4.594531308e+00	5.510510302e-01	-7.666876898e+00	-5.135609283e+00
37	1.150860645e+00	-2.875870676e-01	4.954407827e+00	8.321675804e-01	-4.528940259e+00	-5.760346164e+00
38	7.233349435e-01	-4.305520384e-01	4.378677721e+00	1.537168609e+00	-4.552407128e+00	-5.411047140e+00
39	5.601271496e-01	-6.716086272e-01	4.535051709e+00	1.124287656e+00	-5.458672543e+00	-5.439153177e+00
40	9.076276149e-01	-4.745499307e-01	4.392073081e+00	1.368466695e+00	-3.806273636e+00	-5.581245653e+00
41	8.665582235e-01	-5.659802464e-01	4.738534636e+00	6.338764527e-01	-5.883886951e+00	-5.592381288e+00
42	5.730536711e-01	-5.178425763e-01	4.221467051e+00	1.234948168e+00	-6.010717065e+00	-5.355028613e+00
43	1.557425762e-01	-2.645833596e-01	4.387537348e+00	9.967403343e-01	-5.794482309e+00	-5.103882943e+00
44	-4.568232370e-01	-2.084858985e-01	4.503685455e+00	1.422231840e+00	-7.586448913e+00	-5.182829811e+00
45	-1.806131258e-01	-2.342778435e-01	4.383982599e+00	2.414962227e-01	-1.351935767e+01	-5.100506496e+00
46	-5.270951624e-01	-8.037479102e-02	4.710419516e+00	9.888242281e-01	-7.539684571e+00	-5.198897600e+00
47	-3.299564441e-01	-6.362980688e-02	4.911194179e+00	1.325232914e+00	-6.567044898e+00	-5.113212895e+00
48	1.431508752e+00	-1.135409349e+00	4.792424459e+00	8.254117068e-01	-5.615159951e+00	-6.725938740e+00
49	8.878945357e-02	-5.771996693e-01	4.212033080e+00	1.340650874e+00	-8.614331728e+00	-5.227274404e+00
0	4.269902563e-01	-1.616394787e-01	4.662660599e+00	1.289339143e+00	-4.079955445e+00	-5.160976891e+00
1	6.897851089e-01	-3.500509636e-01	4.114321452e+00	1.148454972e+00	-5.806426841e+00	-5.355922478e+00
2	9.163144045e-01	-5.128844999e-01	4.372462278e+00	8.959918223e-01	-4.862375073e+00	-5.608094190e+00
3	4.265324035e-01	-3.904411832e-01	4.503824999e+00	1.076287566e+00	-4.600643910e+00	-5.223939996e+00
4	7.588888153e-01	-4.252566411e-01	4.608830238e+00	7.926942111e-01	-4.742289238e+00	-5.435130614e+00
5	9.827051240e-01	-2.188600424e-01	4.533212117e+00	1.565059986e+00	-3.861601463e+00	-5.563557431e+00
6	1.006196992e+00	-3.642582679e-01	4.312962222e+00	1.266310528e+00	-3.673195592e+00	-5.629311127e+00
7	4.380281543e-01	-2.592497119e-01	4.162962211e+00	1.050302961e+00	-6.187746720e+00	-5.186292430e+00
8	1.341831110e+00	-4.937496071e-01	4.875296249e+00	1.437855630e+00	-2.294671020e+00	-6.078902593e+00
9	4.263490443e-01	-4.830421037e-01	4.762722508e+00	8.445843552e-01	-5.373582154e+00	-5.264304482e+00
10	7.789323072e-01	-4.414149829e-01	5.025312106e+00	1.464010439e+00	-3.862521449e+00	-5.457544254e+00
11	9.636991917e-02	-1.805088622e-01	4.520236561e+00	1.366550325e+00	-4.961887361e+00	-5.077688197e+00
12	7.391497171e-01	-3.122570227e-01	5.212660678e+00	1.503237087e+00	-4.700303657e+00	-5.378676268e+00
13	7.959364501e-01	-4.267703521e-01	4.649610187e+00	9.458181321e-01	-3.786797915e+00	-5.464576774e+00
14	4.070486388e-01	-4.314253197e-01	4.817330200e+00	1.599160547e+00	-5.082029254e+00	-5.232661092e+00
15	1.672145108e+00	-4.326387264e-01	4.307663738e+00	1.276413205e+00	-2.970712274e+00	-6.548375656e+00
16	2.018032937e+00	-5.415024719e-01	4.636462307e+00	1.134960535e+00	-1.715399964e+00	-7.239593823e+00
17	6.374094926e-01	-2.877915546e-01	4.022233175e+00	8.051178986e-01	-8.046054007e+00	-5.301310311e+00
18	-1.339963990e-01	-2.128349750e-01	4.652789304e+00	1.308055689e+00	-5.516480157e+00	-5.088379772e+00
19	1.039068172e+00	-5.560162661e-01	4.743097124e+00	9.398072319e-01	-3.574676326e+00	-5.751161269e+00
20	4.261741675e-01	-5.163817500e-01	4.479739947e+00	1.242036293e+00	-5.203973971e+00	-5.280890158e+00
21	-1.530648613e-01	-3.413758982e-01	4.932036268e+00	1.151930006e+00	-6.262594706e+00	-5.126736069e+00
22	1.991869135e+00	-9.304998375e-01	4.573108480e+00	1.424518068e+00	-3.113214759e+00	-7.473439190e+00
23	3.067408094e-01	-3.170300236e-01	4.302186878e+00	1.139312306e+00	-5.511388900e+00	-5.154051871e+00
24	2.730058611e+00	-1.278300047e+00	5.213417388e+00	1.406202204e+00	-4.381573764e+00	-9.600388406e+00
25	1.780158576e+00	-7.639332577e-01	5.167044764e+00	1.058671097e+00	-3.472321547e+00	-6.933032180e+00
26	8.401663720e-01	-4.253408458e-01	4.747098100e+00	1.741994356e+00	-4.200154750e+00	-5.500150075e+00
27	1.794244559e-01	-2.688784896e-01	4.030362259e+00	9.932035351e-01	-8.185051494e+00	-5.108997280e+00
28	1.862375540e+00	-7.265168466e-01	4.477953459e+00	1.232811105e+00	-2.433757610e+00	-7.054887581e+00
29	1.057981516e+00	-5.104257043e-01	4.948303378e+00	5.846212027e-01	-5.959097144e+00	-5.746682535e+00
30	1.204800407e+00	-5.895014574e-01	4.782786226e+00	1.822345800e+00	-4.585370804e+00	-5.956280885e+00
31	6.233537693e-03	-1.390588279e-01	4.195741936e+00	8.014057553e-01	-8.451731237e+00	-5.066440999e+00
32	9.688446187e-01	-7.439118574e-01	4.675785913e+00	1.237527689e+00	-4.253355966e+00	-5.802785265e+00
33	4.926150470e-01	-5.679208164e-01	4.839589394e+00	5.215317683e-01	-7.929502753e+00	-5.339354710e+00
34	1.069773580e+00	-2.329114158e-01	4.307036692e+00	7.216867896e-01	-6.670013271e+00	-5.656084511e+00
35	1.004913412e+00	-2.792921505e-01	4.577812955e+00	1.072082517e+00	-3.293855946e+00	-5.600680427e+00
36	2.929586881e-01	-2.681193597e-01	4.594531308e+00	5.510510302e-01	-7.666876898e+00	-5.135609283e+00
37	1.150860645e+00	-2.875870676e-01	4.954407827e+00	8.321675804e-01	-4.528940259e+00	-5.760346164e+00
38	6.183528521e-01	-3.917849575e-01	4.402896570e+00	1.505347473e+00	-4.481944218e+00	-5.324680743e+00
39	6.675592587e-01	-1.034433791e+00	4.862444734e+00	1.189385094e+00	-6.916204749e+00	-5.814597207e+00
40	1.005972321e+00	-5.026875286e-01	4.388393421e+00	1.321931353e+00	-3.654990368e+00	-5.689090422e+00
41	8.665582235e-01	-5.659802464e-01	4.738534636e+00	6.338764527e-01	-5.883886951e+00	-5.592381288e+00
42	5.730536711e-01	-5.178425763e-01	4.221467051e+00	1.234948168e+00	-6.010717065e+00	-5.355028613e+00
43	2.148464420e-01	-2.751395147e-01	4.333428590e+00	9.332351020e-01	-6.141328562e+00	-5.117683264e+00
44	-4.568232370e-01	-2.084858985e-01	4.503685455e+00	1.422231840e+00	-7.586448913e+00	-5.182829811e+00
45	-1.011495467e-01	-2.419145218e-01	4.305935363e+00	4.074048848e-01	-1.146738660e+01	-5.091129825e+00
46	-5.270951624e-01	-8.037479102e-02	4.710419516e+00	9.888242281e-01	-7.539684571e+00	-5.198897600e+00
47	-3.840627443e-01	-4.395004059e-02	4.911169922e+00	1.348073268e+00	-6.893237126e+00	-5.131470790e+00
48	1.167092824e+00	-8.557500245e-01	4.616740350e+00	8.907025704e-01	-4.876876255e+00	-6.103959773e+00
49	1.724168365e-01	-4.506008825e-01	4.368703725e+00	1.017232075e+00	-6.498586729e+00	-5.173137252e+00
0	1.363762659e+00	-2.414295218e-01	4.615768323e+00	1.584400857e+00	-3.816462088e+00	-6.015821293e+00
1	6.897851089e-01	-3.500509636e-01	4.114321452e+00	1.148454972e+00	-5.806426841e+00	-5.355922478e+00
2	9.574626055e-01	-5.357888369e-01	4.310679969e+00	9.229919492e-01	-5.048945645e+00	-5.658655051e+00
3	8.696956576e-01	-5.308595609e-01	4.386051379e+00	8.930478910e-01	-4.987839149e+00	-5.575844096e+00
4	7.588888153e-01	-4.252566411e-01	4.608830238e+00	7.926942111e-01	-4.742289238e+00	-5.435130614e+00
5	1.013604963e+00	-2.704269197e-01	4.567935051e+00	1.600855840e+00	-3.438905098e+00	-5.607015762e+00
6	1.365931508e+00	-2.699101408e-01	4.209525424e+00	1.281365592e+00	-4.615924171e+00	-6.026063075e+00
7	7.682479820e-01	-3.056444157e-01	4.201680837e+00	1.110804590e+00	-5.038096973e+00	-5.398564627e+00
8	1.593415082e+00	-4.932517359e-01	5.330510821e+00	1.211299790e+00	-4.059155216e+00	-6.447887341e+00
9	4.263490443e-01	-4.830421037e-01	4.762722508e+00	8.445843552e-01	-5.373582154e+00	-5.264304482e+00
10	7.747302507e-01	-4.450339577e-01	5.118155401e+00	1.592065896e+00	-4.718700173e+00	-5.455883984e+00
11	1.009234364e-01	-1.846836424e-01	4.523582724e+00	1.359347502e+00	-4.927251968e+00	-5.078899685e+00
12	7.391497171e-01	-3.122570227e-01	5.212660678e+00	1.503237087e+00	-4.700303657e+00	-5.378676268e+00
13	7.959364501e-01	-4.267703521e-01	4.649610187e+00	9.458181321e-01	-3.786797915e+00	-5.464576774e+00
14	9.749838840e-02	-5.135893217e-01	4.944606642e+00	1.598295370e+00	-7.408285251e+00	-5.193392855e+00
15	1.672145108e+00	-4.326387264e-01	4.307663738e+00	1.276413205e+00	-2.970712274e+00	-6.548375656e+00
16	2.018032937e+00	-5.415024719e-01	4.636462307e+00	1.134960535e+00	-1.715399964e+00	-7.239593823e+00
17	6.374094926e-01	-2.877915546e-01	4.022233175e+00	8.051178986e-01	-8.046054007e+00	-5.301310311e+00
18	3.564545787e-02	-2.213483881e-01	4.640245895e+00	1.351338281e+00	-4.910039686e+00	-5.081885745e+00
19	9.810980304e-01	-6.952105994e-01	4.633521665e+00	9.956239225e-01	-4.235988995e+00	-5.779688453e+00
20	4.261741675e-01	-5.163817500e-01	4.479739947e+00	1.242036293e+00	-5.203973971e+00	-5.280890158e+00
21	-1.530648613e-01	-3.413758982e-01	4.932036268e+00	1.151930006e+00	-6.262594706e+00	-5.126736069e+00
22	1.991869135e+00	-9.304998375e-01	4.573108480e+00	1.424518068e+00	-3.113214759e+00	-7.473439190e+00
23	6.225213286e-01	-3.437671418e-01	4.303453525e+00	1.171019979e+00	-4.602364710e+00	-5.309607217e+00
24	2.730058611e+00	-1.278300047e+00	5.213417388e+00	1.406202204e+00	-4.381573764e+00	-9.600388406e+00
25	1.600584342e+00	-6.712008385e-01	4.968880900e+00	1.106847509e+00	-2.633395670e+00	-6.562943292e+00
26	8.289014382e-01	-4.287310468e-01	4.810976213e+00	1.716183930e+00	-4.140009330e+00	-5.492196844e+00
27	3.173156503e-01	-3.041931270e-01	4.168865382e+00	9.826051527e-01	-6.727567533e+00	-5.153364232e+00
28	2.106762026e+00	-9.642740160e-01	4.410405885e+00	1.060485464e+00	-3.523570980e+00	-7.740888198e+00
29	1.009246539e+00	-4.938383808e-01	4.926675901e+00	6.240715449e-01	-5.620541772e+00	-5.687980352e+00
30	8.226376009e-01	-4.169187426e-01	4.674888945e+00	1.926613133e+00	-5.512941359e+00	-5.482029821e+00
31	6.233537693e-03	-1.390588279e-01	4.195741936e+00	8.014057553e-01	-8.451731237e+00	-5.066440999e+00
32	9.109360699e-01	-7.818074406e-01	4.649525770e+00	1.094000936e+00	-4.675022994e+00	-5.777266590e+00
33	4.926150470e-01	-5.679208164e-01	4.839589394e+00	5.215317683e-01	-7.929502753e+00	-5.339354710e+00
34	1.090233072e+00	-1.955848308e-01	4.298314019e+00	6.984480856e-01	-7.450905842e+00	-5.670183680e+00
35	1.004913412e+00	-2.792921505e-01	4.577812955e+00	1.072082517e+00	-3.293855946e+00	-5.600680427e+00
36	2.929586881e-01	-2.681193597e-01	4.594531308e+00	5.510510302e-01	-7.666876898e+00	-5.135609283e+00
37	1.173480130e+00	-2.845227083e-01	4.995620859e+00	8.166511256e-01	-4.793813441e+00	-5.785757284e+00
38	6.183528521e-01	-3.917849575e-01	4.402896570e+00	1.505347473e+00	-4.481944218e+00	-5.324680743e+00
39	6.675592587e-01	-1.034433791e+00	4.862444734e+00	1.189385094e+00	-6.916204749e+00	-5.814597207e+00
40	1.080004101e+00	-4.942677486e-01	4.401547986e+00	1.673635507e+00	-4.278557092e+00	-5.762107624e+00
41	7.733866432e-01	-7.202681624e-01	4.921908184e+00	6.069791902e-01	-7.019549048e+00	-5.615209454e+00
42	4.573339052e-01	-4.991135543e-01	4.198446773e+00	1.235139974e+00	-6.476050430e+00	-5.285887212e+00
43	3.686953847e-02	-2.913139636e-01	4.340567816e+00	9.809701995e-01	-6.568176783e+00	-5.099864485e+00
44	-4.568232370e-01	-2.084858985e-01	4.503685455e+00	1.422231840e+00	-7.586448913e+00	-5.182829811e+00
45	-1.049242026e-01	-2.385727927e-01	4.345794716e+00	5.109048126e-01	-1.013069323e+01	-5.090715924e+00
46	-4.085670786e-01	-1.203768239e-01	4.703958443e+00	1.009325494e+00	-6.909817280e+00	-5.147461710e+00
47	-4.636479600e-01	2.454386229e-03	4.953546969e+00	1.358488710e+00	-7.701110268e+00	-5.164240619e+00
48	1.167092824e+00	-8.557500245e-01	4.616740350e+00	8.907025704e-01	-4.876876255e+00	-6.103959773e+00
49	1.724168365e-01	-4.506008825e-01	4.368703725e+00	1.017232075e+00	-6.498586729e+00	-5.173137252e+00
0	1.217351035e+00	-4.161489627e-01	4.626683059e+00	1.425840714e+00	-2.317331787e+00	-5.884314642e+00
1	6.897851089e-01	-3.500509636e-01	4.114321452e+00	1.148454972e+00	-5.806426841e+00	-5.355922478e+00
2	9.700599242e-01	-5.420453542e-01	4.255013717e+00	8.768669060e-01	-5.585434848e+00	-5.674167603e+00
3	8.946923250e-01	-5.936284020e-01	4.386938226e+00	7.431679062e-01	-6.002446267e+00	-5.633187409e+00
4	8.544719274e-01	-4.602048567e-01	4.621214207e+00	7.103760728e-01	-5.155670785e+00	-5.527708284e+00
5	1.239266190e+00	-2.916270126e-01	4.578901199e+00	1.660568967e+00	-3.453471187e+00	-5.867166393e+00
6	1.365931508e+00	-2.699101408e-01	4.209525424e+00	1.281365592e+00	-4.615924171e+00	-6.026063075e+00
7	7.682479820e-01	-3.056444157e-01	4.201680837e+00	1.110804590e+00	-5.038096973e+00	-5.398564627e+00
8	1.593415082e+00	-4.932517359e-01	5.330510821e+00	1.211299790e+00	-4.059155216e+00	-6.447887341e+00
9	2.028149212e-01	-3.302398738e-01	4.660187709e+00	9.976307754e-01	-4.988068873e+00	-5.131849025e+00
10	6.275722538e-01	-3.863387773e-01	5.184054219e+00	1.612323242e+00	-5.341237521e+00	-5.328305184e+00
11	6.452789838e-01	-3.651207398e-01	4.109014393e+00	1.360175544e+00	-5.926816997e+00	-5.331601952e+00
12	7.391497171e-01	-3.122570227e-01	5.212660678e+00	1.503237087e+00	-4.700303657e+00	-5.378676268e+00
13	1.085067206e+00	-5.008182118e-01	4.940024038e+00	9.235954056e-01	-3.572413332e+00	-5.770847753e+00
14	9.749838840e-02	-5.135893217e-01	4.944606642e+00	1.598295370e+00	-7.408285251e+00	-5.193392855e+00
15	1.980777490e+00	-4.283758487e-01	4.028925348e+00	1.167856230e+00	-5.203346005e+00	-7.110245558e+00
16	2.018032937e+00	-5.415024719e-01	4.636462307e+00	1.134960535e+00	-1.715399964e+00	-7.239593823e+00
17	1.373726251e+00	-6.363105659e-01	4.441361681e+00	1.016614629e+00	-3.542662821e+00	-6.202760365e+00
18	3.564545787e-02	-2.213483881e-01	4.640245895e+00	1.351338281e+00	-4.910039686e+00	-5.081885745e+00
19	9.848622179e-01	-7.474426299e-01	4.762599503e+00	1.036122145e+00	-4.254096655e+00	-5.821064928e+00
20	4.261741675e-01	-5.163817500e-01	4.479739947e+00	1.242036293e+00	-5.203973971e+00	-5.280890158e+00
21	-1.757778569e-01	-3.371679320e-01	4.944161250e+00	1.157679141e+00	-6.367100673e+00	-5.129042926e+00
22	1.991869135e+00	-9.304998375e-01	4.573108480e+00	1.424518068e+00	-3.113214759e+00	-7.473439190e+00
23	8.045905414e-01	-3.673748603e-01	4.383741538e+00	1.283418082e+00	-3.693297893e+00	-5.447918005e+00
24	2.730058611e+00	-1.278300047e+00	5.213417388e+00	1.406202204e+00	-4.381573764e+00	-9.600388406e+00
25	1.336775494e+00	-6.118697187e-01	4.909231720e+00	1.147287322e+00	-2.712879148e+00	-6.137429528e+00
26	8.289014382e-01	-4.287310468e-01	4.810976213e+00	1.716183930e+00	-4.140009330e+00	-5.492196844e+00
27	6.205357703e-01	-4.176017447e-01	4.242063785e+00	1.062624626e+00	-5.426449898e+00	-5.336480821e+00
28	2.474355656e+00	-1.099869881e+00	4.460023885e+00	1.076483880e+00	-3.219828696e+00	-8.722827726e+00
29	1.080966886e+00	-4.972270914e-01	4.906042971e+00	6.603935413e-01	-5.166655096e+00	-5.764614986e+00
30	8.226376009e-01	-4.169187426e-01	4.674888945e+00	1.926613133e+00	-5.512941359e+00	-5.482029821e+00
31	6.233537693e-03	-1.390588279e-01	4.195741936e+00	8.014057553e-01	-8.451731237e+00	-5.066440999e+00
32	9.109360699e-01	-7.818074406e-01	4.649525770e+00	1.094000936e+00	-4.675022994e+00	-5.777266590e+00
33	8.945611071e-01	-5.406561528e-01	5.018844415e+00	7.733936230e-01	-5.037268680e+00	-5.603027216e+00
34	1.090233072e+00	-1.955848308e-01	4.298314019e+00	6.984480856e-01	-7.450905842e+00	-5.670183680e+00
35	1.004913412e+00	-2.792921505e-01	4.577812955e+00	1.072082517e+00	-3.293855946e+00	-5.600680427e+00
36	2.919782615e-01	-2.666673034e-01	4.611665391e+00	5.336799332e-01	-7.810353308e+00	-5.134934269e+00
37	1.173480130e+00	-2.845227083e-01	4.995620859e+00	8.166511256e-01	-4.793813441e+00	-5.785757284e+00
38	6.430142799e-01	-3.959893075e-01	4.400584765e+00	1.507253905e+00	-4.439167426e+00	-5.341890339e+00
39	6.092215865e-01	-1.253442163e+00	4.881054584e+00	9.989065853e-01	-8.828538893e+00	-6.027886990e+00
40	1.488881859e+00	-5.148569107e-01	4.503944882e+00	1.438832262e+00	-2.352735394e+00	-6.297676306e+00
41	7.057582934e-01	-7.366176283e-01	4.971925919e+00	5.755633577e-01	-7.651725831e+00	-5.577103041e+00
42	3.309912439e-01	-5.470441492e-01	4.131030830e+00	1.217574912e+00	-7.742028111e+00	-5.261159144e+00
43	1.509083720e-01	-2.667233353e-01	4.016871911e+00	8.862044886e-01	-8.823330487e+00	-5.103710228e+00
44	1.316349252e-01	-3.460485172e-01	4.401131218e+00	1.197318928e+00	-5.705283796e+00	-5.125291556e+00
45	-1.049242026e-01	-2.385727927e-01	4.345794716e+00	5.109048126e-01	-1.013069323e+01	-5.090715924e+00
46	-4.085670786e-01	-1.203768239e-01	4.703958443e+00	1.009325494e+00	-6.909817280e+00	-5.147461710e+00
