walker	cdf_0	cdf_1	log_l	log_p
38	1.584164172e+01	-1.100393238e+01	-7.816639694e+00	-7.377758908e+00
39	2.794659967e+00	-9.797945643e+00	5.222234116e+00	-7.377758908e+00
40	3.297117800e+00	-1.663146494e+01	3.933228093e+00	-7.377758908e+00
41	7.031848553e+00	-1.467045410e+01	3.577163738e+00	-7.377758908e+00
42	4.111759551e+00	1.910019170e+01	-7.816639695e+00	-7.377758908e+00
43	1.018213088e+01	4.497564054e+00	-7.816639694e+00	-7.377758908e+00
44	1.371632755e-02	-2.145463277e+00	1.860660043e+00	-7.377758908e+00
45	1.653108162e+01	-1.192470224e+01	-7.816639694e+00	-7.377758908e+00
46	5.602664878e+00	-1.316008491e+01	4.851039196e+00	-7.377758908e+00
47	-1.858646880e+01	-3.727669003e+00	-1.137678112e+01	-7.377758908e+00
48	2.767391951e+00	7.348508621e+00	-7.816924462e+00	-7.377758908e+00
49	-1.223232735e+01	1.465703322e+01	-1.137708123e+01	-7.377758908e+00
0	7.137458904e-01	1.926127605e+01	-7.820897330e+00	-7.377758908e+00
1	6.603156268e+00	1.176710439e+01	-7.816639694e+00	-7.377758908e+00
2	1.829618718e+01	-1.204507946e+01	-7.816639694e+00	-7.377758908e+00
3	4.247981272e+00	-1.826474124e+01	4.867799557e+00	-7.377758908e+00
4	5.034749554e+00	5.314346386e-01	-7.816632868e+00	-7.377758908e+00
5	6.846951863e+00	1.486029665e+01	-7.816639694e+00	-7.377758908e+00
6	3.455396459e+00	-1.684801471e+01	4.136781638e+00	-7.377758908e+00
7	1.479174997e+00	6.949577757e+00	-7.838616638e+00	-7.377758908e+00
8	-1.174611585e+01	2.500212059e+00	-1.137678112e+01	-7.377758908e+00
9	-4.389881327e-01	7.131730208e-01	3.006067559e-02	-7.377758908e+00
10	2.149515742e+00	-7.751394680e+00	4.842154939e+00	-7.377758908e+00
11	2.109787310e+00	-6.595682278e+00	4.731370547e+00	-7.377758908e+00
12	3.170698739e+00	-1.017930209e+01	5.411703175e+00	-7.377758908e+00
13	3.345540394e+00	1.758723113e+01	-7.816639861e+00	-7.377758908e+00
14	-4.670032029e-01	-6.452212612e-01	6.837079057e-01	-7.377758908e+00
15	6.444691414e+00	1.651388243e+01	-7.816639694e+00	-7.377758908e+00
16	5.696635253e+00	-1.772355426e+01	5.960521437e+00	-7.377758908e+00
17	6.548551792e+00	-1.912173110e+01	5.993950485e+00	-7.377758908e+00
18	4.667221135e+00	-9.563086293e+00	3.430819085e+00	-7.377758908e+00
19	5.283633963e-01	-4.403853525e+00	2.677855443e+00	-7.377758908e+00
20	2.966772138e+00	-1.393851614e+01	4.354982179e+00	-7.377758908e+00
21	4.214827062e+00	-1.034373863e+01	4.966373431e+00	-7.377758908e+00
22	3.858459953e+00	5.675530248e+00	-7.816645779e+00	-7.377758908e+00
23	1.671259736e+01	8.586919279e+00	-7.816639694e+00	-7.377758908e+00
24	-1.322608332e+01	-1.954210251e+00	-1.137678112e+01	-7.377758908e+00
25	1.234849775e+01	-2.057784441e+00	-7.816639694e+00	-7.377758908e+00
26	5.806521792e-02	9.294631295e+00	-8.086028554e+00	-7.377758908e+00
27	1.918939791e+01	-8.910232564e+00	-7.816639694e+00	-7.377758908e+00
28	8.399219024e-01	-8.029125029e+00	1.798209383e+00	-7.377758908e+00
29	1.801852921e+01	-1.060102194e-01	-7.816639694e+00	-7.377758908e+00
30	2.269532671e+00	9.127519140e+00	-7.817495980e+00	-7.377758908e+00
31	1.379256158e+01	1.353137115e+01	-7.816639694e+00	-7.377758908e+00
32	9.170508430e+00	-9.957926255e+00	-7.754320633e+00	-7.377758908e+00
33	1.615446728e+01	4.523278597e+00	-7.816639694e+00	-7.377758908e+00
34	1.509250259e+01	-7.600185350e+00	-7.816639694e+00	-7.377758908e+00
35	3.264131035e+00	-9.919580320e+00	5.407596509e+00	-7.377758908e+00
36	6.531415563e+00	-1.629965516e+01	5.369343337e+00	-7.377758908e+00
37	3.183298707e+00	-7.013145736e+00	3.945105481e+00	-7.377758908e+00
38	1.584164172e+01	-1.100393238e+01	-7.816639694e+00	-7.377758908e+00
39	2.794659967e+00	-9.797945643e+00	5.222234116e+00	-7.377758908e+00
40	3.067964214e+00	-1.649634307e+01	3.540612230e+00	-7.377758908e+00
41	7.849449695e+00	-1.612959544e+01	3.311641944e+00	-7.377758908e+00
42	4.111759551e+00	1.910019170e+01	-7.816639695e+00	-7.377758908e+00
43	1.201793885e+01	9.178085626e+00	-7.816639694e+00	-7.377758908e+00
44	1.371632755e-02	-2.145463277e+00	1.860660043e+00	-7.377758908e+00
45	1.653108162e+01	-1.192470224e+01	-7.816639694e+00	-7.377758908e+00
46	5.602664878e+00	-1.316008491e+01	4.851039196e+00	-7.377758908e+00
47	-1.627772413e+01	-1.625644836e+00	-1.137678112e+01	-7.377758908e+00
48	2.829971071e+00	7.367887920e+00	-7.816861330e+00	-7.377758908e+00
49	-9.131120223e+00	1.286103042e+01	-1.147630963e+01	-7.377758908e+00
0	7.137458904e-01	1.926127605e+01	-7.820897330e+00	-7.377758908e+00
1	9.626128879e+00	5.610994816e+00	-7.816639694e+00	-7.377758908e+00
2	1.225594335e+01	-1.241909941e+01	-7.816571771e+00	-7.377758908e+00
3	6.174278214e+00	-1.492686244e+01	5.121712918e+00	-7.377758908e+00
4	4.463150712e+00	7.952302769e+00	-7.816639773e+00	-7.377758908e+00
5	6.846951863e+00	1.486029665e+01	-7.816639694e+00	-7.377758908e+00
6	3.315934500e+00	-1.707995568e+01	3.795150312e+00	-7.377758908e+00
7	1.479174997e+00	6.949577757e+00	-7.838616638e+00	-7.377758908e+00
8	-4.622820008e+00	-3.524460676e+00	-1.137598898e+01	-7.377758908e+00
9	-4.389881327e-01	7.131730208e-01	3.006067559e-02	-7.377758908e+00
10	1.697163803e+00	-6.817326555e+00	4.427181628e+00	-7.377758908e+00
11	2.109787310e+00	-6.595682278e+00	4.731370547e+00	-7.377758908e+00
12	3.170698739e+00	-1.017930209e+01	5.411703175e+00	-7.377758908e+00
13	3.345540394e+00	1.758723113e+01	-7.816639861e+00	-7.377758908e+00
14	2.708933602e-01	-1.878369424e-01	8.081953334e-01	-7.377758908e+00
15	6.444691414e+00	1.651388243e+01	-7.816639694e+00	-7.377758908e+00
16	7.665164500e+00	-1.936403815e+01	5.508180441e+00	-7.377758908e+00
17	6.548551792e+00	-1.912173110e+01	5.993950485e+00	-7.377758908e+00
18	4.510559651e+00	-9.313370031e+00	3.518289373e+00	-7.377758908e+00
19	5.283633963e-01	-4.403853525e+00	2.677855443e+00	-7.377758908e+00
20	2.966772138e+00	-1.393851614e+01	4.354982179e+00	-7.377758908e+00
21	3.998014178e+00	-1.096822564e+01	5.435752874e+00	-7.377758908e+00
22	3.913828277e+00	8.617860430e+00	-7.816640668e+00	-7.377758908e+00
23	1.671259736e+01	8.586919279e+00	-7.816639694e+00	-7.377758908e+00
24	-1.322608332e+01	-1.954210251e+00	-1.137678112e+01	-7.377758908e+00
25	7.388343334e+00	-2.037696371e+00	-7.816639655e+00	-7.377758908e+00
26	5.806521792e-02	9.294631295e+00	-8.086028554e+00	-7.377758908e+00
27	1.918939791e+01	-8.910232564e+00	-7.816639694e+00	-7.377758908e+00
28	9.906337426e-01	-8.880621201e+00	1.805916456e+00	-7.377758908e+00
29	1.801852921e+01	-1.060102194e-01	-7.816639694e+00	-7.377758908e+00
30	2.688430326e+00	1.728156068e+00	-7.801841539e+00	-7.377758908e+00
31	1.268413270e+01	1.242939190e+01	-7.816639694e+00	-7.377758908e+00
32	9.061612276e+00	-9.923702775e+00	-7.732809450e+00	-7.377758908e+00
33	1.296404152e+01	1.703137694e+00	-7.816639694e+00	-7.377758908e+00
34	1.575739810e+01	-8.522682577e+00	-7.816639694e+00	-7.377758908e+00
35	3.551549544e+00	-1.063400716e+01	5.497916104e+00	-7.377758908e+00
36	5.775343275e+00	-1.282038680e+01	4.335554177e+00	-7.377758908e+00
37	3.183298707e+00	-7.013145736e+00	3.945105481e+00	-7.377758908e+00
38	1.584164172e+01	-1.100393238e+01	-7.816639694e+00	-7.377758908e+00
39	2.794659967e+00	-9.797945643e+00	5.222234116e+00	-7.377758908e+00
40	3.067964214e+00	-1.649634307e+01	3.540612230e+00	-7.377758908e+00
41	7.849449695e+00	-1.612959544e+01	3.311641944e+00	-7.377758908e+00
42	6.631422658e+00	1.312367638e+01	-7.816639694e+00	-7.377758908e+00
43	1.522445409e+01	1.720014512e+01	-7.816639694e+00	-7.377758908e+00
44	1.371632755e-02	-2.145463277e+00	1.860660043e+00	-7.377758908e+00
45	1.617450169e+01	-1.211555226e+01	-7.816639694e+00	-7.377758908e+00
46	5.602664878e+00	-1.316008491e+01	4.851039196e+00	-7.377758908e+00
47	-1.627772413e+01	-1.625644836e+00	-1.137678112e+01	-7.377758908e+00
48	3.518505636e+00	2.270239273e+00	-7.816679791e+00	-7.377758908e+00
49	-5.395442361e+00	6.832039502e+00	-1.154621592e+01	-7.377758908e+00
0	7.137458904e-01	1.926127605e+01	-7.820897330e+00	-7.377758908e+00
1	9.626128879e+00	5.610994816e+00	-7.816639694e+00	-7.377758908e+00
2	1.225594335e+01	-1.241909941e+01	-7.816571771e+00	-7.377758908e+00
3	6.174278214e+00	-1.492686244e+01	5.121712918e+00	-7.377758908e+00
4	4.625520125e+00	1.079759427e+01	-7.816639700e+00	-7.377758908e+00
5	6.846951863e+00	1.486029665e+01	-7.816639694e+00	-7.377758908e+00
6	3.315934500e+00	-1.707995568e+01	3.795150312e+00	-7.377758908e+00
7	-1.271916629e+00	1.904293212e+01	-8.171639939e+00	-7.377758908e+00
8	-5.465469548e-01	-6.108079894e+00	-2.532452478e+00	-7.377758908e+00
9	-4.389881327e-01	7.131730208e-01	3.006067559e-02	-7.377758908e+00
10	1.697163803e+00	-6.817326555e+00	4.427181628e+00	-7.377758908e+00
11	2.109787310e+00	-6.595682278e+00	4.731370547e+00	-7.377758908e+00
12	3.170698739e+00	-1.017930209e+01	5.411703175e+00	-7.377758908e+00
13	5.230901319e+00	1.638798139e+01	-7.816639694e+00	-7.377758908e+00
14	2.708933602e-01	-1.878369424e-01	8.081953334e-01	-7.377758908e+00
15	5.634668825e+00	1.398669868e+01	-7.816639694e+00	-7.377758908e+00
16	7.665164500e+00	-1.936403815e+01	5.508180441e+00	-7.377758908e+00
17	6.548551792e+00	-1.912173110e+01	5.993950485e+00	-7.377758908e+00
18	4.296837280e+00	-8.802928944e+00	3.432103494e+00	-7.377758908e+00
19	5.283633963e-01	-4.403853525e+00	2.677855443e+00	-7.377758908e+00
20	2.966772138e+00	-1.393851614e+01	4.354982179e+00	-7.377758908e+00
21	3.998014178e+00	-1.096822564e+01	5.435752874e+00	-7.377758908e+00
22	3.913828277e+00	8.617860430e+00	-7.816640668e+00	-7.377758908e+00
23	1.542897599e+01	6.712266722e+00	-7.816639694e+00	-7.377758908e+00
24	-1.745544840e+01	-2.932818322e+00	-1.137678112e+01	-7.377758908e+00
25	6.996128308e+00	-1.001659923e+01	-3.571543199e+00	-7.377758908e+00
26	5.806521792e-02	9.294631295e+00	-8.086028554e+00	-7.377758908e+00
27	1.918939791e+01	-8.910232564e+00	-7.816639694e+00	-7.377758908e+00
28	9.906337426e-01	-8.880621201e+00	1.805916456e+00	-7.377758908e+00
29	1.893763915e+01	3.315218745e+00	-7.816639694e+00	-7.377758908e+00
30	2.688430326e+00	1.728156068e+00	-7.801841539e+00	-7.377758908e+00
31	1.244836279e+01	1.198661326e+01	-7.816639694e+00	-7.377758908e+00
32	9.061612276e+00	-9.923702775e+00	-7.732809450e+00	-7.377758908e+00
33	1.458139887e+01	-1.368142451e+00	-7.816639694e+00	-7.377758908e+00
34	1.236725148e+01	-9.227715221e+00	-7.816639694e+00	-7.377758908e+00
35	3.551549544e+00	-1.063400716e+01	5.497916104e+00	-7.377758908e+00
36	5.973806826e+00	-1.280809768e+01	3.953973219e+00	-7.377758908e+00
37	3.284859363e+00	-8.011750562e+00	4.650167923e+00	-7.377758908e+00
38	1.584164172e+01	-1.100393238e+01	-7.816639694e+00	-7.377758908e+00
39	2.887454553e+00	-1.004996048e+01	5.268991395e+00	-7.377758908e+00
40	3.067964214e+00	-1.649634307e+01	3.540612230e+00	-7.377758908e+00
41	7.849449695e+00	-1.612959544e+01	3.311641944e+00	-7.377758908e+00
42	6.513624849e+00	1.548320566e+01	-7.816639694e+00	-7.377758908e+00
43	1.563971791e+01	1.807702481e+01	-7.816639694e+00	-7.377758908e+00
44	1.064937303e+00	-4.473269380e+00	3.726036477e+00	-7.377758908e+00
45	1.621625423e+01	-1.225498914e+01	-7.816639694e+00	-7.377758908e+00
46	4.798691748e+00	-1.219745496e+01	5.286757237e+00	-7.377758908e+00
47	-1.627772413e+01	-1.625644836e+00	-1.137678112e+01	-7.377758908e+00
48	1.084190129e+01	4.097741511e+00	-7.816639694e+00	-7.377758908e+00
49	-9.197301930e+00	-9.029016964e-01	-1.137678112e+01	-7.377758908e+00
0	7.137458904e-01	1.926127605e+01	-7.820897330e+00	-7.377758908e+00
1	1.115366984e+01	1.011080332e+01	-7.816639694e+00	-7.377758908e+00
2	1.353757835e+01	-1.304874601e+01	-7.816639198e+00	-7.377758908e+00
3	6.174278214e+00	-1.492686244e+01	5.121712918e+00	-7.377758908e+00
4	4.625520125e+00	1.079759427e+01	-7.816639700e+00	-7.377758908e+00
5	6.846951863e+00	1.486029665e+01	-7.816639694e+00	-7.377758908e+00
6	3.315934500e+00	-1.707995568e+01	3.795150312e+00	-7.377758908e+00
7	9.787278793e-02	8.657782117e+00	-8.108193902e+00	-7.377758908e+00
8	-5.465469548e-01	-6.108079894e+00	-2.532452478e+00	-7.377758908e+00
9	-4.389881327e-01	7.131730208e-01	3.006067559e-02	-7.377758908e+00
10	1.697163803e+00	-6.817326555e+00	4.427181628e+00	-7.377758908e+00
11	2.109787310e+00	-6.595682278e+00	4.731370547e+00	-7.377758908e+00
12	3.149976919e+00	-1.010930650e+01	5.403018512e+00	-7.377758908e+00
13	6.214914231e+00	9.629174150e+00	-7.816639694e+00	-7.377758908e+00
14	2.708933602e-01	-1.878369424e-01	8.081953334e-01	-7.377758908e+00
15	5.634668825e+00	1.398669868e+01	-7.816639694e+00	-7.377758908e+00
16	7.665164500e+00	-1.936403815e+01	5.508180441e+00	-7.377758908e+00
17	6.548551792e+00	-1.912173110e+01	5.993950485e+00	-7.377758908e+00
18	3.058142091e+00	-7.143493779e+00	4.300813752e+00	-7.377758908e+00
19	5.283633963e-01	-4.403853525e+00	2.677855443e+00	-7.377758908e+00
20	2.966772138e+00	-1.393851614e+01	4.354982179e+00	-7.377758908e+00
21	3.998014178e+00	-1.096822564e+01	5.435752874e+00	-7.377758908e+00
22	4.639957798e+00	8.767597119e+00	-7.816639712e+00	-7.377758908e+00
23	1.479916036e+01	6.082982577e+00	-7.816639694e+00	-7.377758908e+00
24	-1.745544840e+01	-2.932818322e+00	-1.137678112e+01	-7.377758908e+00
25	7.513185307e+00	-1.029591637e+01	-4.762422610e+00	-7.377758908e+00
26	5.806521792e-02	9.294631295e+00	-8.086028554e+00	-7.377758908e+00
27	1.945431130e+01	-1.092429747e+01	-7.816639694e+00	-7.377758908e+00
28	1.801515190e+00	-9.435808586e+00	3.806297091e+00	-7.377758908e+00
29	1.893763915e+01	3.315218745e+00	-7.816639694e+00	-7.377758908e+00
30	6.115733448e+00	8.358680292e-01	-7.816639691e+00	-7.377758908e+00
31	1.497378162e+01	1.643347104e+01	-7.816639694e+00	-7.377758908e+00
32	9.061612276e+00	-9.923702775e+00	-7.732809450e+00	-7.377758908e+00
33	1.621479051e+01	-3.364090085e+00	-7.816639694e+00	-7.377758908e+00
34	1.244093635e+01	-7.115050746e+00	-7.816639694e+00	-7.377758908e+00
35	3.551549544e+00	-1.063400716e+01	5.497916104e+00	-7.377758908e+00
36	5.973806826e+00	-1.280809768e+01	3.953973219e+00	-7.377758908e+00
37	3.284859363e+00	-8.011750562e+00	4.650167923e+00	-7.377758908e+00
38	1.574655705e+01	-1.050943415e+01	-7.816639694e+00	-7.377758908e+00
39	2.494326549e+00	-1.206623550e+01	4.189947974e+00	-7.377758908e+00
40	3.127693057e+00	-1.472295846e+01	4.348519838e+00	-7.377758908e+00
41	6.647156042e+00	-1.387469263e+01	3.600165482e+00	-7.377758908e+00
42	8.554504096e+00	1.606326458e+01	-7.816639694e+00	-7.377758908e+00
43	1.563971791e+01	1.807702481e+01	-7.816639694e+00	-7.377758908e+00
44	1.064937303e+00	-4.473269380e+00	3.726036477e+00	-7.377758908e+00
45	1.669421665e+01	-1.543784168e+01	-7.816639694e+00	-7.377758908e+00
46	5.184452013e+00	-1.220892053e+01	4.832424495e+00	-7.377758908e+00
47	-1.859650347e+01	-3.278738728e+00	-1.137678112e+01	-7.377758908e+00
48	1.084190129e+01	4.097741511e+00	-7.816639694e+00	-7.377758908e+00
49	-9.770826292e+00	-5.915448267e-01	-1.137678112e+01	-7.377758908e+00
0	7.137458904e-01	1.926127605e+01	-7.820897330e+00	-7.377758908e+00
1	1.711480981e+01	1.134006247e+01	-7.816639694e+00	-7.377758908e+00
2	1.353757835e+01	-1.304874601e+01	-7.816639198e+00	-7.377758908e+00
3	6.174278214e+00	-1.492686244e+01	5.121712918e+00	-7.377758908e+00
4	4.741924028e+00	1.116545304e+01	-7.816639696e+00	-7.377758908e+00
5	5.842309638e+00	1.030998345e+01	-7.816639694e+00	-7.377758908e+00
6	3.514156021e+00	-1.920176441e+01	3.352430692e+00	-7.377758908e+00
7	9.787278793e-02	8.657782117e+00	-8.108193902e+00	-7.377758908e+00
8	2.823153410e+00	-7.858976032e+00	4.994426198e+00	-7.377758908e+00
9	2.139624868e+00	-5.309360784e+00	4.072134349e+00	-7.377758908e+00
10	1.912900777e+00	-6.979625567e+00	4.658999056e+00	-7.377758908e+00
11	2.109787310e+00	-6.595682278e+00	4.731370547e+00	-7.377758908e+00
12	2.635975971e+00	-1.064487176e+01	4.901085143e+00	-7.377758908e+00
13	5.499066049e+00	9.237570714e+00	-7.816639694e+00	-7.377758908e+00
14	-3.986224007e-02	-3.381062082e-01	1.126100715e+00	-7.377758908e+00
15	5.634668825e+00	1.398669868e+01	-7.816639694e+00	-7.377758908e+00
16	6.550357108e+00	-1.699816210e+01	5.600137822e+00	-7.377758908e+00
17	6.512031721e+00	-1.894616252e+01	5.984963591e+00	-7.377758908e+00
18	2.485284701e+00	-8.188489296e+00	5.068758376e+00	-7.377758908e+00
19	5.283633963e-01	-4.403853525e+00	2.677855443e+00	-7.377758908e+00
20	2.843252586e+00	-1.652022965e+01	3.049598684e+00	-7.377758908e+00
21	3.998014178e+00	-1.096822564e+01	5.435752874e+00	-7.377758908e+00
22	4.283241366e+00	1.113436706e+01	-7.816639729e+00	-7.377758908e+00
23	1.479916036e+01	6.082982577e+00	-7.816639694e+00	-7.377758908e+00
24	-1.414336134e+01	-3.909532628e+00	-1.137678112e+01	-7.377758908e+00
25	7.513185307e+00	-1.029591637e+01	-4.762422610e+00	-7.377758908e+00
26	1.325685401e-01	5.975167157e+00	-8.274716529e+00	-7.377758908e+00
27	1.945431130e+01	-1.092429747e+01	-7.816639694e+00	-7.377758908e+00
28	1.801515190e+00	-9.435808586e+00	3.806297091e+00	-7.377758908e+00
29	1.893763915e+01	3.315218745e+00	-7.816639694e+00	-7.377758908e+00
30	6.567571873e+00	2.856990750e+00	-7.816639694e+00	-7.377758908e+00
31	1.040396133e+01	4.414374365e+00	-7.816639694e+00	-7.377758908e+00
32	4.402423062e+00	-8.804315428e+00	3.160197535e+00	-7.377758908e+00
33	1.621479051e+01	-3.364090085e+00	-7.816639694e+00	-7.377758908e+00
34	1.406225954e+01	-5.223442246e+00	-7.816639694e+00	-7.377758908e+00
35	3.124053619e+00	-1.155328100e+01	5.266659422e+00	-7.377758908e+00
36	5.973806826e+00	-1.280809768e+01	3.953973219e+00	-7.377758908e+00
37	3.284859363e+00	-8.011750562e+00	4.650167923e+00	-7.377758908e+00
38	1.574655705e+01	-1.050943415e+01	-7.816639694e+00	-7.377758908e+00
39	4.461261872e+00	-1.292278842e+01	5.695063342e+00	-7.377758908e+00
40	3.127693057e+00	-1.472295846e+01	4.348519838e+00	-7.377758908e+00
41	7.613266841e+00	-1.605693265e+01	3.703991296e+00	-7.377758908e+00
42	1.054488323e+01	1.996806580e+01	-7.816639694e+00	-7.377758908e+00
43	1.829053450e+01	1.973054292e+01	-7.816639694e+00	-7.377758908e+00
44	1.064937303e+00	-4.473269380e+00	3.726036477e+00	-7.377758908e+00
45	1.951633489e+01	-1.654811119e+01	-7.816639694e+00	-7.377758908e+00
46	7.094016907e+00	-1.688069527e+01	5.040975829e+00	-7.377758908e+00
47	3.126909652e-01	-9.862167167e+00	-1.306879058e+00	-7.377758908e+00
48	9.609842862e+00	2.675281328e+00	-7.816639694e+00	-7.377758908e+00
49	-9.770826292e+00	-5.915448267e-01	-1.137678112e+01	-7.377758908e+00
0	7.609004444e-01	1.861769943e+01	-7.821137769e+00	-7.377758908e+00
1	1.670659775e+01	1.313717971e+01	-7.816639694e+00	-7.377758908e+00
2	1.353757835e+01	-1.304874601e+01	-7.816639198e+00	-7.377758908e+00
3	6.174278214e+00	-1.492686244e+01	5.121712918e+00	-7.377758908e+00
4	3.833251404e+00	1.286992420e+01	-7.816639849e+00	-7.377758908e+00
5	5.842309638e+00	1.030998345e+01	-7.816639694e+00	-7.377758908e+00
6	3.514156021e+00	-1.920176441e+01	3.352430692e+00	-7.377758908e+00
7	2.605956124e+00	6.198868088e+00	-7.817495172e+00	-7.377758908e+00
8	2.823153410e+00	-7.858976032e+00	4.994426198e+00	-7.377758908e+00
9	2.139624868e+00	-5.309360784e+00	4.072134349e+00	-7.377758908e+00
10	1.912900777e+00	-6.979625567e+00	4.658999056e+00	-7.377758908e+00
11	2.711562379e+00	-8.005400692e+00	5.077195227e+00	-7.377758908e+00
12	2.635975971e+00	-1.064487176e+01	4.901085143e+00	-7.377758908e+00
13	5.499066049e+00	9.237570714e+00	-7.816639694e+00	-7.377758908e+00
14	5.137550483e-01	-7.969959884e-01	1.337842669e+00	-7.377758908e+00
15	5.634668825e+00	1.398669868e+01	-7.816639694e+00	-7.377758908e+00
16	6.550357108e+00	-1.699816210e+01	5.600137822e+00	-7.377758908e+00
17	6.512031721e+00	-1.894616252e+01	5.984963591e+00	-7.377758908e+00
18	2.485284701e+00	-8.188489296e+00	5.068758376e+00	-7.377758908e+00
19	5.283633963e-01	-4.403853525e+00	2.677855443e+00	-7.377758908e+00
20	2.843252586e+00	-1.652022965e+01	3.049598684e+00	-7.377758908e+00
21	3.998014178e+00	-1.096822564e+01	5.435752874e+00	-7.377758908e+00
22	4.648725609e+00	1.738100138e+01	-7.816639694e+00	-7.377758908e+00
23	1.282896787e+01	4.635194773e+00	-7.816639694e+00	-7.377758908e+00
24	-5.618196413e+00	-3.756361656e+00	-1.137677865e+01	-7.377758908e+00
25	7.513185307e+00	-1.029591637e+01	-4.762422610e+00	-7.377758908e+00
26	-1.946405370e+00	1.724515756e+01	-9.010235380e+00	-7.377758908e+00
27	1.294179165e+01	-1.183437364e+01	-7.816639468e+00	-7.377758908e+00
28	1.801515190e+00	-9.435808586e+00	3.806297091e+00	-7.377758908e+00
29	1.893763915e+01	3.315218745e+00	-7.816639694e+00	-7.377758908e+00
30	9.187943089e+00	-3.122764782e+00	-7.816639694e+00	-7.377758908e+00
31	7.511735384e+00	1.661937517e+00	-7.816639694e+00	-7.377758908e+00
32	5.119586713e+00	-1.225204687e+01	4.948565010e+00	-7.377758908e+00
33	1.752997011e+01	-2.294504477e+00	-7.816639694e+00	-7.377758908e+00
34	1.158289068e+01	-2.602079633e+00	-7.816639694e+00	-7.377758908e+00
35	2.961530055e+00	-1.145551849e+01	5.114549319e+00	-7.377758908e+00
36	5.973806826e+00	-1.280809768e+01	3.953973219e+00	-7.377758908e+00
37	3.108786898e+00	-8.009800373e+00	4.854245852e+00	-7.377758908e+00
38	1.835590000e+01	-8.125519777e+00	-7.816639694e+00	-7.377758908e+00
39	4.461261872e+00	-1.292278842e+01	5.695063342e+00	-7.377758908e+00
40	3.127693057e+00	-1.472295846e+01	4.348519838e+00	-7.377758908e+00
41	7.613266841e+00	-1.605693265e+01	3.703991296e+00	-7.377758908e+00
42	1.054488323e+01	1.996806580e+01	-7.816639694e+00	-7.377758908e+00
43	1.829053450e+01	1.973054292e+01	-7.816639694e+00	-7.377758908e+00
44	1.064937303e+00	-4.473269380e+00	3.726036477e+00	-7.377758908e+00
45	1.579240170e+01	-1.000188884e+01	-7.816639694e+00	-7.377758908e+00
46	5.754761071e+00	-1.432310403e+01	5.288959422e+00	-7.377758908e+00
47	3.903332101e+00	-1.355870616e+01	5.583172301e+00	-7.377758908e+00
48	9.147565187e+00	3.911747129e+00	-7.816639694e+00	-7.377758908e+00
49	-5.775167824e+00	-2.897263410e+00	-1.137677952e+01	-7.377758908e+00
0	7.609004444e-01	1.861769943e+01	-7.821137769e+00	-7.377758908e+00
1	1.657966864e+01	9.924497608e+00	-7.816639694e+00	-7.377758908e+00
2	1.652267796e+01	-1.255996598e+01	-7.816639694e+00	-7.377758908e+00
3	6.174278214e+00	-1.492686244e+01	5.121712918e+00	-7.377758908e+00
4	3.848122614e+00	7.261736437e+00	-7.816642440e+00	-7.377758908e+00
5	5.842309638e+00	1.030998345e+01	-7.816639694e+00	-7.377758908e+00
6	3.514156021e+00	-1.920176441e+01	3.352430692e+00	-7.377758908e+00
7	3.000594444e+00	1.386884394e+01	-7.816645551e+00	-7.377758908e+00
8	2.823153410e+00	-7.858976032e+00	4.994426198e+00	-7.377758908e+00
9	2.139624868e+00	-5.309360784e+00	4.072134349e+00	-7.377758908e+00
10	1.561832269e+00	-5.883192696e+00	4.327750109e+00	-7.377758908e+00
11	2.620824921e+00	-6.739592538e+00	4.575918543e+00	-7.377758908e+00
12	3.036995999e+00	-1.167384195e+01	5.152147688e+00	-7.377758908e+00
13	5.499066049e+00	9.237570714e+00	-7.816639694e+00	-7.377758908e+00
14	1.840229933e-01	2.158616541e-01	3.290068135e-01	-7.377758908e+00
15	5.634668825e+00	1.398669868e+01	-7.816639694e+00	-7.377758908e+00
16	5.827381786e+00	-1.963250450e+01	5.902822901e+00	-7.377758908e+00
17	5.311533914e+00	-1.602855260e+01	5.899722133e+00	-7.377758908e+00
18	2.523363791e+00	-8.119026147e+00	5.078776350e+00	-7.377758908e+00
19	5.283633963e-01	-4.403853525e+00	2.677855443e+00	-7.377758908e+00
20	3.805719707e+00	-1.579391847e+01	5.017155308e+00	-7.377758908e+00
21	4.272036508e+00	-1.434751503e+01	5.705327936e+00	-7.377758908e+00
22	4.648725609e+00	1.738100138e+01	-7.816639694e+00	-7.377758908e+00
23	1.246012140e+01	7.111230582e+00	-7.816639694e+00	-7.377758908e+00
24	-5.618196413e+00	-3.756361656e+00	-1.137677865e+01	-7.377758908e+00
25	7.573945758e+00	-1.032490089e+01	-4.899494825e+00	-7.377758908e+00
26	-1.946405370e+00	1.724515756e+01	-9.010235380e+00	-7.377758908e+00
27	1.332999652e+01	-1.085350388e+01	-7.816639694e+00	-7.377758908e+00
28	1.801515190e+00	-9.435808586e+00	3.806297091e+00	-7.377758908e+00
29	1.893763915e+01	3.315218745e+00	-7.816639694e+00	-7.377758908e+00
30	1.066464991e+01	-2.006701645e+00	-7.816639694e+00	-7.377758908e+00
31	7.197206990e+00	1.486061469e+00	-7.816639694e+00	-7.377758908e+00
32	3.772597072e+00	-9.949515622e+00	5.218195423e+00	-7.377758908e+00
33	1.752997011e+01	-2.294504477e+00	-7.816639694e+00	-7.377758908e+00
