walker	cdf_0	cdf_1	model1_0	model2_0	log_l	log_p
25	2.200535875e+00	-3.969320799e-01	4.592982463e+00	1.286017796e+00	-2.628488798e+00	-7.556709498e+00
26	1.566909845e+00	-5.830562096e-01	4.188200215e+00	1.443405353e+00	-4.105946782e+00	-6.454333394e+00
27	1.108656060e+00	-4.407104688e-01	5.194364745e+00	1.193419458e+00	-3.708164041e+00	-5.768424879e+00
28	1.411607011e+00	-7.006993219e-01	4.891729909e+00	1.496648863e+00	-3.256372788e+00	-6.298559838e+00
29	1.041400536e+00	-5.792917755e-01	5.299100817e+00	1.399374216e+00	-5.088725215e+00	-5.766799910e+00
30	1.274794822e+00	-3.730243844e-01	4.295991226e+00	2.073734085e+00	-6.905056566e+00	-5.938877406e+00
31	2.763414188e-01	-1.965615897e-01	4.164014275e+00	8.645822298e-01	-7.454506584e+00	-5.114253410e+00
32	3.782368275e-01	-3.573103806e-01	4.431374202e+00	1.552376887e+00	-5.165602593e+00	-5.192119794e+00
33	2.439953054e+00	-9.787340017e-01	4.840993140e+00	9.250796173e-01	-2.711729217e+00	-8.512398467e+00
34	2.332702547e+00	-9.982056262e-01	4.634273267e+00	1.182988001e+00	-2.421951926e+00	-8.275710714e+00
35	1.786496179e+00	-6.143705534e-01	5.037950787e+00	8.161758481e-01	-3.664390031e+00	-6.841262778e+00
36	1.977934831e+00	-5.319972691e-01	4.801918844e+00	1.611255240e+00	-2.018765985e+00	-7.154376535e+00
37	2.120747697e-01	-2.393447891e-01	4.809539483e+00	1.492694214e+00	-4.527174114e+00	-5.107883709e+00
38	2.014397992e+00	-4.721460796e-01	4.481264981e+00	1.453191362e+00	-2.112245640e+00	-7.197113487e+00
39	1.528430124e+00	-1.015506974e+00	4.558514211e+00	6.565653123e-01	-6.210567543e+00	-6.740429421e+00
40	1.332937361e+00	-5.337211543e-01	4.556906127e+00	1.693206266e+00	-3.402924511e+00	-6.087543031e+00
41	1.655544817e+00	-7.684357751e-01	3.869691173e+00	1.148681472e+00	-7.598804833e+00	-6.722413983e+00
42	3.479193146e-01	-3.036064303e-01	4.430565969e+00	1.840285945e+00	-6.486528363e+00	-5.163365248e+00
43	8.089099925e-01	-4.456542421e-01	4.960883994e+00	8.219093462e-01	-4.558976346e+00	-5.483224431e+00
44	8.662848609e-01	-3.889352980e-01	4.420266501e+00	1.256176136e+00	-3.445436666e+00	-5.507612954e+00
45	6.457690756e-01	-2.603835666e-01	4.430508830e+00	9.647032059e-01	-4.575179245e+00	-5.299161542e+00
46	1.138661581e+00	-3.105443155e-01	4.947866489e+00	1.424910124e+00	-2.870952975e+00	-5.753246875e+00
47	1.691170860e+00	-4.425148543e-01	4.519113346e+00	1.097925904e+00	-2.383611177e+00	-6.584692029e+00
48	1.221450735e+00	-4.524416724e-01	4.608499903e+00	1.183037632e+00	-2.393581764e+00	-5.905075574e+00
49	4.226534778e-01	-2.694296417e-01	4.701474788e+00	1.126835483e+00	-3.834310566e+00	-5.182367038e+00
0	2.735584174e+00	-1.218220675e+00	4.631068889e+00	1.006080815e+00	-2.928999070e+00	-9.540494083e+00
1	9.779482434e-01	-6.946611961e-01	5.140290673e+00	8.074805989e-01	-5.566405922e+00	-5.776221363e+00
2	1.348406365e+00	-5.314137597e-01	4.867971697e+00	1.005433254e+00	-2.742619986e+00	-6.107053045e+00
3	2.011996502e+00	-7.058323122e-01	5.246297083e+00	1.614284848e+00	-3.976192018e+00	-7.329917480e+00
4	1.147626527e+00	-3.491757613e-01	4.740544278e+00	1.097063860e+00	-2.630841086e+00	-5.776238070e+00
5	8.217105531e-01	-4.138611388e-01	4.848361799e+00	9.448500858e-01	-3.675118582e+00	-5.479997529e+00
6	1.596427495e+00	-5.393429684e-01	4.619162010e+00	1.334476593e+00	-1.870793091e+00	-6.476488683e+00
7	8.592449018e-01	-2.909915669e-01	4.831203494e+00	1.370034300e+00	-2.873517103e+00	-5.468241838e+00
8	2.507854000e-01	-3.778665468e-01	5.065593548e+00	8.496464496e-01	-6.000706335e+00	-5.159591113e+00
9	2.604688020e+00	-9.947190627e-01	5.141975822e+00	1.195036052e+00	-2.761874112e+00	-8.943685738e+00
10	1.445309610e+00	-8.109097386e-01	4.979770211e+00	1.356798466e+00	-3.679006516e+00	-6.430000128e+00
11	1.744424495e+00	-6.517935331e-01	4.594659923e+00	1.459763485e+00	-2.165888940e+00	-6.790678706e+00
12	1.945243293e+00	-5.779177427e-01	4.573616037e+00	1.264196544e+00	-1.637653433e+00	-7.115733084e+00
13	1.056866716e+00	-1.858285121e-01	4.165545276e+00	9.319494758e-01	-6.834583881e+00	-5.632502637e+00
14	1.569554523e+00	-7.514849551e-01	5.020496646e+00	8.042941068e-01	-4.195343121e+00	-6.570868411e+00
15	1.672532414e-01	-5.212336570e-01	4.711209078e+00	1.244438475e+00	-5.795589310e+00	-5.206581977e+00
16	1.473380076e+00	-7.695871566e-01	4.791702244e+00	8.333620782e-01	-3.932401239e+00	-6.438309511e+00
17	2.736771152e+00	-9.504064793e-01	4.539068986e+00	8.361372886e-01	-3.062019436e+00	-9.253347297e+00
18	3.397263981e-01	-2.582528904e-01	4.958516576e+00	1.586146996e+00	-4.738332860e+00	-5.147807182e+00
19	1.198079299e+00	-5.251981218e-01	5.231121294e+00	1.434498737e+00	-4.121518677e+00	-5.912366429e+00
20	6.654766448e-01	-3.157500614e-01	4.593621286e+00	1.643728761e+00	-3.965239216e+00	-5.328031524e+00
21	1.569932364e+00	-6.297866237e-01	4.733341358e+00	1.202694023e+00	-2.118043396e+00	-6.487412300e+00
22	1.616406790e+00	-4.125366877e-01	4.881148848e+00	1.787098727e+00	-3.439396009e+00	-6.448231606e+00
23	4.293090119e-01	-3.119165178e-01	4.234912104e+00	1.189097369e+00	-5.463244401e+00	-5.197551962e+00
24	6.143104768e-01	-3.974772240e-01	4.688131192e+00	1.375345133e+00	-3.505689030e+00	-5.324435644e+00
25	2.115679360e+00	-3.979739385e-01	4.608699175e+00	1.265021443e+00	-2.468357109e+00	-7.373994097e+00
26	1.566909845e+00	-5.830562096e-01	4.188200215e+00	1.443405353e+00	-4.105946782e+00	-6.454333394e+00
27	1.108656060e+00	-4.407104688e-01	5.194364745e+00	1.193419458e+00	-3.708164041e+00	-5.768424879e+00
28	1.363181968e+00	-6.872526949e-01	5.094618797e+00	1.565725224e+00	-4.202456554e+00	-6.222043563e+00
29	4.995521680e-01	-5.217978656e-01	5.337599051e+00	1.299105152e+00	-6.439382547e+00	-5.317665582e+00
30	1.817121094e+00	-5.872067024e-01	4.386161944e+00	1.614642345e+00	-2.985456477e+00	-6.880123283e+00
31	2.763414188e-01	-1.965615897e-01	4.164014275e+00	8.645822298e-01	-7.454506584e+00	-5.114253410e+00
32	3.185528509e-01	-3.669365869e-01	4.728371523e+00	1.223296642e+00	-4.267915819e+00	-5.174812080e+00
33	2.351411277e+00	-9.293636630e-01	4.867680410e+00	9.103234281e-01	-2.770387793e+00	-8.253178797e+00
34	1.880886240e+00	-7.924247135e-01	4.841012526e+00	1.186838428e+00	-2.257020872e+00	-7.139587878e+00
35	1.786496179e+00	-6.143705534e-01	5.037950787e+00	8.161758481e-01	-3.664390031e+00	-6.841262778e+00
36	1.977934831e+00	-5.319972691e-01	4.801918844e+00	1.611255240e+00	-2.018765985e+00	-7.154376535e+00
37	-2.728958254e-01	-2.006421863e-01	4.793305099e+00	1.584612008e+00	-6.693886524e+00	-5.114117600e+00
38	2.014397992e+00	-4.721460796e-01	4.481264981e+00	1.453191362e+00	-2.112245640e+00	-7.197113487e+00
39	1.456441500e+00	-1.016897434e+00	4.519487692e+00	6.205481382e-01	-6.782014995e+00	-6.634404008e+00
40	1.362948962e+00	-5.841240264e-01	4.607080373e+00	1.509463734e+00	-2.747951991e+00	-6.156168266e+00
41	1.655544817e+00	-7.684357751e-01	3.869691173e+00	1.148681472e+00	-7.598804833e+00	-6.722413983e+00
42	9.460935391e-02	-2.078859584e-01	4.264883527e+00	1.908789367e+00	-8.441784198e+00	-5.082836642e+00
43	7.191048799e-01	-4.234211830e-01	4.835012169e+00	1.077312670e+00	-3.483132810e+00	-5.404951555e+00
44	8.540263497e-01	-4.010536668e-01	4.535772920e+00	1.163392231e+00	-3.194400609e+00	-5.501855416e+00
45	6.456106721e-01	-2.599385472e-01	4.429197781e+00	9.592454005e-01	-4.606517098e+00	-5.298943485e+00
46	1.138661581e+00	-3.105443155e-01	4.947866489e+00	1.424910124e+00	-2.870952975e+00	-5.753246875e+00
47	1.691170860e+00	-4.425148543e-01	4.519113346e+00	1.097925904e+00	-2.383611177e+00	-6.584692029e+00
48	1.226685756e+00	-4.556980900e-01	4.619199234e+00	1.175714108e+00	-2.383151724e+00	-5.912962238e+00
49	3.419586789e-01	-2.508735982e-01	4.707133640e+00	1.112560539e+00	-4.069279565e+00	-5.146689541e+00
0	2.424623579e+00	-1.407115138e+00	4.748636735e+00	1.251955104e+00	-4.009892284e+00	-8.986139147e+00
1	1.080018708e+00	-7.658850163e-01	5.209808386e+00	7.585180795e-01	-6.169421897e+00	-5.933263026e+00
2	1.061096468e+00	-5.273053103e-01	5.022962149e+00	1.104058349e+00	-3.349833783e+00	-5.758741193e+00
3	1.906313719e+00	-6.928193579e-01	5.251960431e+00	1.592217511e+00	-4.045565968e+00	-7.113768220e+00
4	1.147626527e+00	-3.491757613e-01	4.740544278e+00	1.097063860e+00	-2.630841086e+00	-5.776238070e+00
5	9.405373570e-01	-4.136631005e-01	4.853264276e+00	1.070787154e+00	-3.008074437e+00	-5.584616732e+00
6	2.125697252e+00	-6.071254158e-01	4.364955424e+00	1.648778483e+00	-2.909391857e+00	-7.500347929e+00
7	8.592449018e-01	-2.909915669e-01	4.831203494e+00	1.370034300e+00	-2.873517103e+00	-5.468241838e+00
8	2.507854000e-01	-3.778665468e-01	5.065593548e+00	8.496464496e-01	-6.000706335e+00	-5.159591113e+00
9	2.561625621e+00	-9.836072635e-01	5.095339805e+00	1.146628889e+00	-2.612859184e+00	-8.821457426e+00
10	1.722341850e+00	-1.025130363e+00	5.023676521e+00	1.590162393e+00	-5.352027561e+00	-7.065429746e+00
11	1.744424495e+00	-6.517935331e-01	4.594659923e+00	1.459763485e+00	-2.165888940e+00	-6.790678706e+00
12	2.038199571e+00	-5.766552248e-01	4.668312450e+00	1.220165058e+00	-1.470957062e+00	-7.300147261e+00
13	1.056866716e+00	-1.858285121e-01	4.165545276e+00	9.319494758e-01	-6.834583881e+00	-5.632502637e+00
14	1.569554523e+00	-7.514849551e-01	5.020496646e+00	8.042941068e-01	-4.195343121e+00	-6.570868411e+00
15	1.618847646e-01	-4.980768587e-01	4.678225045e+00	1.293534861e+00	-5.762675534e+00	-5.193896508e+00
16	5.954708886e-01	-4.548872817e-01	4.753501629e+00	7.110562851e-01	-5.603699204e+00	-5.337506900e+00
17	3.048587017e+00	-1.028085639e+00	4.512728911e+00	7.585917348e-01	-3.534590155e+00	-1.023217433e+01
18	3.397263981e-01	-2.582528904e-01	4.958516576e+00	1.586146996e+00	-4.738332860e+00	-5.147807182e+00
19	1.198079299e+00	-5.251981218e-01	5.231121294e+00	1.434498737e+00	-4.121518677e+00	-5.912366429e+00
20	1.326937209e+00	-3.968898247e-01	4.452863780e+00	1.685400275e+00	-3.416737051e+00	-6.015894836e+00
21	1.569932364e+00	-6.297866237e-01	4.733341358e+00	1.202694023e+00	-2.118043396e+00	-6.487412300e+00
22	1.616406790e+00	-4.125366877e-01	4.881148848e+00	1.787098727e+00	-3.439396009e+00	-6.448231606e+00
23	6.225321923e-01	-2.730943898e-01	4.213554261e+00	1.109922285e+00	-5.260346113e+00	-5.287816329e+00
24	5.527169977e-01	-4.145278132e-01	4.691310756e+00	1.357309419e+00	-3.762528007e+00	-5.295417585e+00
25	2.115679360e+00	-3.979739385e-01	4.608699175e+00	1.265021443e+00	-2.468357109e+00	-7.373994097e+00
26	1.615516535e+00	-5.859545524e-01	4.136462358e+00	1.450015299e+00	-4.441593372e+00	-6.533371097e+00
27	1.058828979e+00	-4.126094923e-01	5.309439391e+00	1.131492588e+00	-4.575338683e+00	-5.702435591e+00
28	3.633229933e-01	-4.400047127e-01	5.094017262e+00	1.915376399e+00	-8.119068132e+00	-5.219556764e+00
29	4.965538248e-01	-5.192325119e-01	5.327506896e+00	1.297849347e+00	-6.367687652e+00	-5.314836942e+00
30	1.580413303e+00	-5.210810232e-01	4.394857486e+00	1.482217093e+00	-2.732408458e+00	-6.441368711e+00
31	2.763414188e-01	-1.965615897e-01	4.164014275e+00	8.645822298e-01	-7.454506584e+00	-5.114253410e+00
32	3.185528509e-01	-3.669365869e-01	4.728371523e+00	1.223296642e+00	-4.267915819e+00	-5.174812080e+00
33	2.397059479e+00	-9.630237845e-01	4.891779903e+00	8.973528261e-01	-2.896220711e+00	-8.393407368e+00
34	2.812074727e+00	-1.249462576e+00	4.849953097e+00	1.019862132e+00	-2.778628181e+00	-9.791213389e+00
35	1.786496179e+00	-6.143705534e-01	5.037950787e+00	8.161758481e-01	-3.664390031e+00	-6.841262778e+00
36	1.881487221e+00	-5.563550487e-01	4.847840079e+00	1.604112108e+00	-2.103391454e+00	-6.981515442e+00
37	6.849801006e-01	-4.148605281e-01	4.698983226e+00	1.525330696e+00	-3.679036234e+00	-5.377406389e+00
38	1.605352340e+00	-4.199017594e-01	4.597835711e+00	1.485666340e+00	-2.117104965e+00	-6.433489703e+00
39	1.233921108e+00	-9.015291506e-01	4.706802056e+00	7.775595614e-01	-5.327493946e+00	-6.224410947e+00
40	1.362948962e+00	-5.841240264e-01	4.607080373e+00	1.509463734e+00	-2.747951991e+00	-6.156168266e+00
41	1.655544817e+00	-7.684357751e-01	3.869691173e+00	1.148681472e+00	-7.598804833e+00	-6.722413983e+00
42	8.179203732e-02	-1.525987650e-01	4.186133668e+00	2.026007704e+00	-9.910928587e+00	-5.071741052e+00
43	9.944117386e-01	-4.622440963e-01	4.908308269e+00	9.769751718e-01	-3.379978666e+00	-5.658015046e+00
44	1.292490396e+00	-3.243258447e-01	4.423767300e+00	1.111648994e+00	-3.280540264e+00	-5.944612230e+00
45	6.456106721e-01	-2.599385472e-01	4.429197781e+00	9.592454005e-01	-4.606517098e+00	-5.298943485e+00
46	1.293147004e+00	-3.206556025e-01	4.945807144e+00	1.393732693e+00	-2.741643071e+00	-5.944277486e+00
47	1.691170860e+00	-4.425148543e-01	4.519113346e+00	1.097925904e+00	-2.383611177e+00	-6.584692029e+00
48	1.237243372e+00	-4.547000513e-01	4.618603597e+00	1.184355897e+00	-2.352357668e+00	-5.925514541e+00
49	6.358088638e-01	-2.724313217e-01	4.780866939e+00	1.199422927e+00	-3.257110270e+00	-5.295988759e+00
0	2.424623579e+00	-1.407115138e+00	4.748636735e+00	1.251955104e+00	-4.009892284e+00	-8.986139147e+00
1	1.075810428e+00	-7.913465021e-01	5.238521608e+00	7.378911067e-01	-6.543621775e+00	-5.948551573e+00
2	1.061096468e+00	-5.273053103e-01	5.022962149e+00	1.104058349e+00	-3.349833783e+00	-5.758741193e+00
3	1.890888932e+00	-6.871509165e-01	5.192790946e+00	1.584674663e+00	-3.637470423e+00	-7.080571559e+00
4	1.148851661e+00	-3.494229457e-01	4.740159129e+00	1.095904197e+00	-2.632422621e+00	-5.777731158e+00
5	8.602757828e-01	-4.005614169e-01	4.886333601e+00	1.031644339e+00	-3.307756501e+00	-5.507014827e+00
6	2.125697252e+00	-6.071254158e-01	4.364955424e+00	1.648778483e+00	-2.909391857e+00	-7.500347929e+00
7	7.738234404e-01	-2.581890599e-01	4.801263585e+00	1.352261800e+00	-3.061585562e+00	-5.389485045e+00
8	2.050621450e-01	-3.759006126e-01	5.051795498e+00	8.336981479e-01	-6.180734108e+00	-5.148428768e+00
9	1.619982632e+00	-6.358722899e-01	4.941575867e+00	1.172442942e+00	-2.314179571e+00	-6.571091540e+00
10	1.722341850e+00	-1.025130363e+00	5.023676521e+00	1.590162393e+00	-5.352027561e+00	-7.065429746e+00
11	1.744424495e+00	-6.517935331e-01	4.594659923e+00	1.459763485e+00	-2.165888940e+00	-6.790678706e+00
12	2.004343281e+00	-5.725451490e-01	4.648088666e+00	1.239545520e+00	-1.490355557e+00	-7.229352860e+00
13	8.109254045e-01	-1.774470335e-01	4.170738249e+00	1.207901791e+00	-5.816269392e+00	-5.401296622e+00
14	1.569554523e+00	-7.514849551e-01	5.020496646e+00	8.042941068e-01	-4.195343121e+00	-6.570868411e+00
15	3.302586209e-01	-5.024838609e-01	4.768066547e+00	1.316440435e+00	-5.053879811e+00	-5.237533285e+00
16	5.954708886e-01	-4.548872817e-01	4.753501629e+00	7.110562851e-01	-5.603699204e+00	-5.337506900e+00
17	3.048587017e+00	-1.028085639e+00	4.512728911e+00	7.585917348e-01	-3.534590155e+00	-1.023217433e+01
18	-1.093039661e-01	-2.288632251e-01	4.964502309e+00	1.676767929e+00	-6.770852736e+00	-5.088915758e+00
19	1.198079299e+00	-5.251981218e-01	5.231121294e+00	1.434498737e+00	-4.121518677e+00	-5.912366429e+00
20	1.326937209e+00	-3.968898247e-01	4.452863780e+00	1.685400275e+00	-3.416737051e+00	-6.015894836e+00
21	1.569932364e+00	-6.297866237e-01	4.733341358e+00	1.202694023e+00	-2.118043396e+00	-6.487412300e+00
22	1.616406790e+00	-4.125366877e-01	4.881148848e+00	1.787098727e+00	-3.439396009e+00	-6.448231606e+00
23	6.225321923e-01	-2.730943898e-01	4.213554261e+00	1.109922285e+00	-5.260346113e+00	-5.287816329e+00
24	2.556260705e-01	-2.021337941e-01	4.684554595e+00	1.610153494e+00	-4.759113670e+00	-5.109854271e+00
25	2.115679360e+00	-3.979739385e-01	4.608699175e+00	1.265021443e+00	-2.468357109e+00	-7.373994097e+00
26	1.615516535e+00	-5.859545524e-01	4.136462358e+00	1.450015299e+00	-4.441593372e+00	-6.533371097e+00
27	1.158640775e+00	-4.139412821e-01	5.179478906e+00	1.196175492e+00	-3.544361665e+00	-5.813650806e+00
28	3.633229933e-01	-4.400047127e-01	5.094017262e+00	1.915376399e+00	-8.119068132e+00	-5.219556764e+00
29	7.706113377e-01	-5.476864800e-01	5.233360033e+00	1.267256783e+00	-5.032777284e+00	-5.503654048e+00
30	1.393207855e+00	-4.466181328e-01	4.544644544e+00	1.314639923e+00	-2.184037278e+00	-6.127000833e+00
31	2.763414188e-01	-1.965615897e-01	4.164014275e+00	8.645822298e-01	-7.454506584e+00	-5.114253410e+00
32	4.124694981e-02	-3.331147865e-01	4.741577738e+00	1.220623766e+00	-5.185872567e+00	-5.113086277e+00
33	2.255939008e+00	-9.061684545e-01	4.864747877e+00	9.494486803e-01	-2.658831709e+00	-8.011953929e+00
34	2.863386402e+00	-1.312201805e+00	4.867729124e+00	1.001798349e+00	-2.965558357e+00	-1.001718052e+01
35	1.786496179e+00	-6.143705534e-01	5.037950787e+00	8.161758481e-01	-3.664390031e+00	-6.841262778e+00
36	2.314879125e+00	-5.717012985e-01	4.755327472e+00	1.868277994e+00	-3.234958467e+00	-7.899506761e+00
37	5.761587542e-01	-4.155157681e-01	4.521289335e+00	1.639970583e+00	-4.797854460e+00	-5.309059023e+00
38	1.605352340e+00	-4.199017594e-01	4.597835711e+00	1.485666340e+00	-2.117104965e+00	-6.433489703e+00
39	1.233921108e+00	-9.015291506e-01	4.706802056e+00	7.775595614e-01	-5.327493946e+00	-6.224410947e+00
40	1.362948962e+00	-5.841240264e-01	4.607080373e+00	1.509463734e+00	-2.747951991e+00	-6.156168266e+00
41	1.655544817e+00	-7.684357751e-01	3.869691173e+00	1.148681472e+00	-7.598804833e+00	-6.722413983e+00
42	8.179203732e-02	-1.525987650e-01	4.186133668e+00	2.026007704e+00	-9.910928587e+00	-5.071741052e+00
43	8.163399464e-01	-4.033534979e-01	5.053857179e+00	7.196844924e-01	-5.427195253e+00	-5.471305368e+00
44	1.512809267e+00	-3.991044927e-01	4.408216101e+00	1.253678266e+00	-2.660945556e+00	-6.280691029e+00
45	6.456106721e-01	-2.599385472e-01	4.429197781e+00	9.592454005e-01	-4.606517098e+00	-5.298943485e+00
46	1.293147004e+00	-3.206556025e-01	4.945807144e+00	1.393732693e+00	-2.741643071e+00	-5.944277486e+00
47	1.691170860e+00	-4.425148543e-01	4.519113346e+00	1.097925904e+00	-2.383611177e+00	-6.584692029e+00
48	1.164672417e+00	-4.002701624e-01	4.748532122e+00	1.190545039e+00	-2.316284657e+00	-5.815091913e+00
49	7.399824364e-01	-2.949638242e-01	4.892696556e+00	1.043997523e+00	-3.529469499e+00	-5.374041723e+00
0	2.424623579e+00	-1.407115138e+00	4.748636735e+00	1.251955104e+00	-4.009892284e+00	-8.986139147e+00
1	1.065075916e+00	-7.677571759e-01	5.184042767e+00	7.591665039e-01	-6.091878606e+00	-5.918671785e+00
2	1.154812793e+00	-5.602273620e-01	4.945103744e+00	1.099334631e+00	-3.055318906e+00	-5.880476533e+00
3	1.890888932e+00	-6.871509165e-01	5.192790946e+00	1.584674663e+00	-3.637470423e+00	-7.080571559e+00
4	1.205892845e+00	-3.195234718e-01	4.665781117e+00	1.070063075e+00	-2.861406382e+00	-5.834889293e+00
5	2.632852483e-01	-2.077283165e-01	5.015036586e+00	8.877507364e-01	-5.564098381e+00	-5.112987979e+00
6	2.095288340e+00	-6.083653334e-01	4.385111817e+00	1.624370783e+00	-2.744560336e+00	-7.436923694e+00
7	7.738234404e-01	-2.581890599e-01	4.801263585e+00	1.352261800e+00	-3.061585562e+00	-5.389485045e+00
8	2.050621450e-01	-3.759006126e-01	5.051795498e+00	8.336981479e-01	-6.180734108e+00	-5.148428768e+00
9	1.619982632e+00	-6.358722899e-01	4.941575867e+00	1.172442942e+00	-2.314179571e+00	-6.571091540e+00
10	1.689354779e+00	-8.343750943e-01	4.979294893e+00	1.651486309e+00	-4.240624814e+00	-6.831803576e+00
11	1.744424495e+00	-6.517935331e-01	4.594659923e+00	1.459763485e+00	-2.165888940e+00	-6.790678706e+00
12	2.004343281e+00	-5.725451490e-01	4.648088666e+00	1.239545520e+00	-1.490355557e+00	-7.229352860e+00
13	1.112188156e+00	-3.481475100e-01	4.457769443e+00	1.194698238e+00	-2.959942726e+00	-5.735837483e+00
14	1.569554523e+00	-7.514849551e-01	5.020496646e+00	8.042941068e-01	-4.195343121e+00	-6.570868411e+00
15	3.302586209e-01	-5.024838609e-01	4.768066547e+00	1.316440435e+00	-5.053879811e+00	-5.237533285e+00
16	6.800304794e-01	-4.467734573e-01	4.752763368e+00	7.822883018e-01	-4.884157687e+00	-5.387776879e+00
17	3.048587017e+00	-1.028085639e+00	4.512728911e+00	7.585917348e-01	-3.534590155e+00	-1.023217433e+01
18	7.436670275e-01	-2.921286052e-01	4.830815441e+00	1.520191202e+00	-3.299625391e+00	-5.375942776e+00
19	1.198079299e+00	-5.251981218e-01	5.231121294e+00	1.434498737e+00	-4.121518677e+00	-5.912366429e+00
20	1.263367736e+00	-4.967413937e-01	4.651742824e+00	1.445550673e+00	-2.392258967e+00	-5.978177915e+00
21	1.569932364e+00	-6.297866237e-01	4.733341358e+00	1.202694023e+00	-2.118043396e+00	-6.487412300e+00
22	1.616406790e+00	-4.125366877e-01	4.881148848e+00	1.787098727e+00	-3.439396009e+00	-6.448231606e+00
23	6.430054641e-01	-2.710773474e-01	4.293085185e+00	1.142716534e+00	-4.647525683e+00	-5.300222369e+00
24	1.577726675e-01	1.399567582e-02	4.312516897e+00	1.332828022e+00	-8.173306691e+00	-5.069296938e+00
25	2.144529639e+00	-3.960314416e-01	4.611257053e+00	1.263040040e+00	-2.539035798e+00	-7.434677030e+00
26	1.556693464e+00	-5.763084682e-01	4.158241869e+00	1.460765931e+00	-4.360357859e+00	-6.434465887e+00
27	1.172233289e+00	-3.981443365e-01	5.201289058e+00	1.209011746e+00	-3.654415714e+00	-5.823077789e+00
28	3.633229933e-01	-4.400047127e-01	5.094017262e+00	1.915376399e+00	-8.119068132e+00	-5.219556764e+00
29	7.706113377e-01	-5.476864800e-01	5.233360033e+00	1.267256783e+00	-5.032777284e+00	-5.503654048e+00
30	1.520653592e+00	-4.465903761e-01	4.507453436e+00	1.409771859e+00	-2.207789544e+00	-6.312668047e+00
31	3.006826587e-01	-1.945227689e-01	4.113488917e+00	8.133185361e-01	-8.094578099e+00	-5.120877476e+00
32	4.124694981e-02	-3.331147865e-01	4.741577738e+00	1.220623766e+00	-5.185872567e+00	-5.113086277e+00
33	2.255939008e+00	-9.061684545e-01	4.864747877e+00	9.494486803e-01	-2.658831709e+00	-8.011953929e+00
34	2.863386402e+00	-1.312201805e+00	4.867729124e+00	1.001798349e+00	-2.965558357e+00	-1.001718052e+01
35	1.184717912e+00	-4.443254781e-01	4.663528928e+00	8.150185910e-01	-3.799046574e+00	-5.857243723e+00
36	2.314879125e+00	-5.717012985e-01	4.755327472e+00	1.868277994e+00	-3.234958467e+00	-7.899506761e+00
37	5.761587542e-01	-4.155157681e-01	4.521289335e+00	1.639970583e+00	-4.797854460e+00	-5.309059023e+00
38	1.605352340e+00	-4.199017594e-01	4.597835711e+00	1.485666340e+00	-2.117104965e+00	-6.433489703e+00
39	9.891888359e-01	-6.009936405e-01	4.798907384e+00	9.095718364e-01	-3.977157830e+00	-5.726596846e+00
40	1.384014080e+00	-6.636345991e-01	4.504858030e+00	1.544389518e+00	-3.509577409e+00	-6.234705819e+00
41	1.920567608e+00	-8.292329974e-01	4.308923778e+00	1.060737199e+00	-3.809792016e+00	-7.244856541e+00
42	8.179203732e-02	-1.525987650e-01	4.186133668e+00	2.026007704e+00	-9.910928587e+00	-5.071741052e+00
43	8.163399464e-01	-4.033534979e-01	5.053857179e+00	7.196844924e-01	-5.427195253e+00	-5.471305368e+00
44	1.512809267e+00	-3.991044927e-01	4.408216101e+00	1.253678266e+00	-2.660945556e+00	-6.280691029e+00
45	6.769990724e-01	-3.321937408e-01	4.631127639e+00	1.036588865e+00	-3.586301768e+00	-5.341093104e+00
46	1.302099384e+00	-3.544464829e-01	4.902364079e+00	1.408575662e+00	-2.444685734e+00	-5.967300449e+00
47	1.691170860e+00	-4.425148543e-01	4.519113346e+00	1.097925904e+00	-2.383611177e+00	-6.584692029e+00
48	1.159731230e+00	-4.016594342e-01	4.452645989e+00	1.178476659e+00	-2.890503169e+00	-5.809906304e+00
49	7.399824364e-01	-2.949638242e-01	4.892696556e+00	1.043997523e+00	-3.529469499e+00	-5.374041723e+00
0	2.424623579e+00	-1.407115138e+00	4.748636735e+00	1.251955104e+00	-4.009892284e+00	-8.986139147e+00
1	1.065075916e+00	-7.677571759e-01	5.184042767e+00	7.591665039e-01	-6.091878606e+00	-5.918671785e+00
2	1.112601495e+00	-7.685473254e-01	5.134594351e+00	1.109450330e+00	-4.614456937e+00	-5.971026430e+00
3	1.922651962e+00	-6.976857452e-01	5.291117873e+00	1.596451354e+00	-4.332662300e+00	-7.148430875e+00
4	1.201513038e+00	-3.297536787e-01	4.735461819e+00	1.088143182e+00	-2.714453929e+00	-5.832938426e+00
5	1.436823851e-01	-1.826670395e-01	5.040244260e+00	8.635840156e-01	-6.119392900e+00	-5.083758829e+00
6	2.041369550e+00	-6.230435538e-01	4.450276317e+00	1.540264452e+00	-2.263055652e+00	-7.334439345e+00
7	7.416620574e-01	-2.520562830e-01	4.818369395e+00	1.356552252e+00	-3.146218742e+00	-5.363550380e+00
8	-4.922109094e-02	-3.291796555e-01	5.071603681e+00	7.728204355e-01	-7.349966669e+00	-5.112143872e+00
9	1.667704552e+00	-5.264638976e-01	4.866890316e+00	1.520835327e+00	-2.058463180e+00	-6.585954245e+00
10	1.769355635e+00	-9.171276383e-01	5.019280924e+00	1.743868590e+00	-5.303122320e+00	-7.042624126e+00
