walker	cdf_0	cdf_1	model1_0	model2_0	log_l	log_p
17	1.678297595e-01	-1.961914376e-01	4.342770009e+00	1.019927295e+00	-5.900144757e+00	-5.090081845e+00
18	4.664246277e-01	-3.761695167e-01	5.039374745e+00	1.255955150e+00	-4.303613539e+00	-5.236280611e+00
19	1.874973410e+00	-5.393727434e-01	4.171594408e+00	1.473480221e+00	-3.741341802e+00	-6.959977014e+00
20	7.233953209e-01	-4.356887145e-01	4.747092291e+00	1.575616303e+00	-3.821422517e+00	-5.413315614e+00
21	3.794956038e-01	-1.018500569e-01	5.061655895e+00	1.830244934e+00	-7.269401737e+00	-5.133948065e+00
22	7.369977807e-01	-6.354432460e-01	5.139637380e+00	1.041979890e+00	-5.134401448e+00	-5.530229815e+00
23	1.513816438e+00	-5.842184431e-01	4.869956482e+00	1.391360629e+00	-2.177114223e+00	-6.373228590e+00
24	5.130973402e-01	-2.529572830e-01	4.589808196e+00	9.683517134e-01	-4.316927809e+00	-5.220381025e+00
25	1.562604668e+00	-3.001224883e-01	5.189538816e+00	1.090066149e+00	-4.620373977e+00	-6.322656319e+00
26	4.115695263e-01	-5.130795547e-01	4.526447799e+00	9.777242115e-01	-5.408234729e+00	-5.273072943e+00
27	4.668994926e-01	-1.997022016e-01	4.798203005e+00	1.430437440e+00	-3.839223921e+00	-5.185690944e+00
28	1.436280382e-01	-1.832678585e-01	4.567125413e+00	1.515688012e+00	-4.960800750e+00	-5.083860952e+00
29	2.176377437e+00	-5.893046087e-01	4.836419604e+00	1.251404812e+00	-1.398559538e+00	-7.598702225e+00
30	1.049284666e+00	-9.940718740e-01	4.791016181e+00	1.211663738e+00	-5.327983444e+00	-6.101341492e+00
31	1.678265064e+00	-7.976215473e-01	4.571064313e+00	1.323963833e+00	-2.903327080e+00	-6.783139771e+00
32	1.716788590e+00	-4.464265558e-01	5.336796213e+00	1.215395902e+00	-4.190823450e+00	-6.630082757e+00
33	1.005840575e+00	-5.336980317e-01	4.749577255e+00	1.696607473e+00	-4.051969738e+00	-5.705027317e+00
34	1.956628601e-01	3.028364839e-02	4.506664720e+00	1.063914564e+00	-8.443008212e+00	-5.076353418e+00
35	5.152906103e-01	-5.625289280e-01	4.620925529e+00	1.239716850e+00	-4.770670252e+00	-5.347734495e+00
36	8.530671620e-01	-2.427243049e-01	4.377631276e+00	9.904129624e-01	-4.584286509e+00	-5.450072227e+00
37	1.488476427e+00	-3.564105885e-01	4.687881715e+00	1.140092199e+00	-2.416400648e+00	-6.228048183e+00
38	8.867458750e-01	-3.523991029e-01	4.793586643e+00	7.361439317e-01	-4.733910783e+00	-5.512004579e+00
39	2.401123626e+00	-5.830359557e-01	4.898754875e+00	1.303000999e+00	-1.477763456e+00	-8.109415688e+00
40	7.780560346e-01	-5.683201535e-01	4.458747625e+00	6.845794772e-01	-6.315211236e+00	-5.520932386e+00
41	1.368626067e+00	-4.025032002e-01	4.946660503e+00	1.412115488e+00	-2.365579000e+00	-6.074325960e+00
42	1.039141990e+00	-8.814787557e-01	4.694824627e+00	1.568446255e+00	-6.042428878e+00	-5.985163328e+00
43	9.658198013e-01	-2.886371438e-01	4.659567279e+00	1.384037552e+00	-2.759063646e+00	-5.564812536e+00
44	1.333626687e+00	-5.603049320e-01	4.250008838e+00	1.197168071e+00	-3.958802001e+00	-6.103003770e+00
45	8.106282716e-01	-4.489363528e-01	4.158166356e+00	1.569449535e+00	-5.890593882e+00	-5.486083913e+00
46	1.069241183e+00	-6.250563768e-01	4.570855535e+00	1.549000412e+00	-4.019104478e+00	-5.823738982e+00
47	5.608895594e-01	-3.643491048e-01	4.401578823e+00	1.196690065e+00	-4.288336734e+00	-5.280426575e+00
48	1.389965373e+00	-5.862575045e-01	4.545477084e+00	1.197704177e+00	-2.580040287e+00	-6.194603691e+00
49	4.846238519e-01	-5.857556155e-01	4.881196972e+00	1.216271438e+00	-4.930728857e+00	-5.345737851e+00
0	7.242291630e-01	-8.949379488e-01	4.555682764e+00	1.294697068e+00	-6.342186789e+00	-5.719463798e+00
1	1.114819700e+00	-4.277061370e-01	4.719222228e+00	1.672870317e+00	-3.191331276e+00	-5.769630643e+00
2	1.178715771e+00	-4.688809953e-01	5.170432573e+00	1.657050925e+00	-4.370882440e+00	-5.861363020e+00
3	1.594437288e+00	-6.161603387e-01	4.482254657e+00	1.442930818e+00	-2.578796846e+00	-6.517694805e+00
4	6.456262574e-01	-3.259760210e-01	4.761808068e+00	1.468029923e+00	-3.328932703e+00	-5.318299707e+00
5	1.957710282e+00	-6.329285668e-01	4.786379429e+00	1.169946306e+00	-1.627963288e+00	-7.173366951e+00
6	1.331323429e+00	-3.547050567e-01	4.408937101e+00	1.453186485e+00	-2.959688895e+00	-6.005871766e+00
7	1.893706127e+00	-5.645015648e-01	4.567212731e+00	1.459627065e+00	-1.792950336e+00	-7.009145347e+00
8	6.427644713e-01	-2.406914332e-01	4.452411164e+00	1.231879770e+00	-3.835323894e+00	-5.292292157e+00
9	9.911753312e-01	-3.086837124e-01	5.036699456e+00	1.358950609e+00	-3.209038623e+00	-5.595609977e+00
10	1.595830904e+00	-1.044588508e+00	5.072608188e+00	1.008556166e+00	-4.589174082e+00	-6.875673604e+00
11	1.333080752e+00	-6.878346711e-01	4.768470275e+00	1.143951020e+00	-2.917480806e+00	-6.181863304e+00
12	1.637717432e+00	-9.568420551e-01	5.294629704e+00	1.311461951e+00	-5.219516649e+00	-6.855585443e+00
13	1.205865171e+00	-3.197426372e-01	4.565919859e+00	1.201984564e+00	-2.686070995e+00	-5.834925974e+00
14	6.603168995e-01	-5.077419407e-01	4.478279179e+00	1.165461069e+00	-4.347474979e+00	-5.403663034e+00
15	1.000994247e+00	-2.507196293e-01	4.388476801e+00	1.541551862e+00	-3.968229015e+00	-5.589177799e+00
16	1.899161469e+00	-4.915221491e-01	4.147430890e+00	1.348657899e+00	-3.794941735e+00	-6.980957046e+00
17	1.678297595e-01	-1.961914376e-01	4.342770009e+00	1.019927295e+00	-5.900144757e+00	-5.090081845e+00
18	6.074493885e-01	-3.430745937e-01	4.867661420e+00	1.331298391e+00	-3.373900878e+00	-5.300100360e+00
19	1.471980999e+00	-5.030887282e-01	4.372988723e+00	1.509222535e+00	-3.022608323e+00	-6.266666056e+00
20	6.574972272e-01	-4.795977825e-01	4.832222582e+00	1.583702723e+00	-4.395011928e+00	-5.387911210e+00
21	3.458736721e-01	-9.322873503e-02	5.081882716e+00	1.840899833e+00	-7.578517661e+00	-5.120912988e+00
22	7.324556067e-01	-6.500148190e-01	5.114133987e+00	1.056657682e+00	-5.090963847e+00	-5.536258132e+00
23	1.719132499e+00	-6.651913531e-01	4.968376281e+00	1.428951936e+00	-2.393826495e+00	-6.755700934e+00
24	5.130973402e-01	-2.529572830e-01	4.589808196e+00	9.683517134e-01	-4.316927809e+00	-5.220381025e+00
25	1.640366420e+00	-3.367603283e-01	5.144800486e+00	1.110506901e+00	-3.929976309e+00	-6.458857647e+00
26	5.518857089e-01	-5.253073815e-01	4.521205444e+00	1.032908753e+00	-4.860740310e+00	-5.347015732e+00
27	4.668994926e-01	-1.997022016e-01	4.798203005e+00	1.430437440e+00	-3.839223921e+00	-5.185690944e+00
28	1.336369603e-01	-1.756541917e-01	4.557485535e+00	1.523664244e+00	-5.046994694e+00	-5.081109507e+00
29	2.176377437e+00	-5.893046087e-01	4.836419604e+00	1.251404812e+00	-1.398559538e+00	-7.598702225e+00
30	6.370840437e-01	-9.559726491e-01	4.578641834e+00	1.364845778e+00	-7.236882645e+00	-5.716632784e+00
31	1.656043487e+00	-8.042181772e-01	4.560990695e+00	1.324608257e+00	-3.020204147e+00	-6.751376344e+00
32	1.802489455e+00	-4.644335479e-01	5.414081856e+00	1.196150448e+00	-4.786465261e+00	-6.789086268e+00
33	9.329901594e-01	-3.949464223e-01	4.572213808e+00	1.359856709e+00	-2.826330054e+00	-5.569979548e+00
34	2.504195010e-01	1.390535690e-02	4.514340098e+00	1.067141039e+00	-8.006326517e+00	-5.088204534e+00
35	7.360775315e-01	-5.649298211e-01	4.653452845e+00	1.247125943e+00	-3.961656589e+00	-5.487230809e+00
36	8.530671620e-01	-2.427243049e-01	4.377631276e+00	9.904129624e-01	-4.584286509e+00	-5.450072227e+00
37	1.488476427e+00	-3.564105885e-01	4.687881715e+00	1.140092199e+00	-2.416400648e+00	-6.228048183e+00
38	1.128557168e+00	-2.229646230e-01	4.737754023e+00	4.376618237e-01	-8.618536347e+00	-5.718430143e+00
39	2.401123626e+00	-5.830359557e-01	4.898754875e+00	1.303000999e+00	-1.477763456e+00	-8.109415688e+00
40	7.780560346e-01	-5.683201535e-01	4.458747625e+00	6.845794772e-01	-6.315211236e+00	-5.520932386e+00
41	1.531416729e+00	-4.339094259e-01	4.958183845e+00	1.297825329e+00	-2.165684878e+00	-6.323510185e+00
42	1.039141990e+00	-8.814787557e-01	4.694824627e+00	1.568446255e+00	-6.042428878e+00	-5.985163328e+00
43	1.028390170e+00	-2.997906127e-01	4.642180758e+00	1.378218470e+00	-2.672283840e+00	-5.630483268e+00
44	1.333626687e+00	-5.603049320e-01	4.250008838e+00	1.197168071e+00	-3.958802001e+00	-6.103003770e+00
45	8.106282716e-01	-4.489363528e-01	4.158166356e+00	1.569449535e+00	-5.890593882e+00	-5.486083913e+00
46	1.069241183e+00	-6.250563768e-01	4.570855535e+00	1.549000412e+00	-4.019104478e+00	-5.823738982e+00
47	5.608895594e-01	-3.643491048e-01	4.401578823e+00	1.196690065e+00	-4.288336734e+00	-5.280426575e+00
48	1.380818430e+00	-5.501400625e-01	4.524179641e+00	1.237554188e+00	-2.491553335e+00	-6.161409704e+00
49	4.810988525e-01	-5.695300351e-01	4.887247845e+00	1.236858257e+00	-4.870505968e+00	-5.334663175e+00
0	7.242291630e-01	-8.949379488e-01	4.555682764e+00	1.294697068e+00	-6.342186789e+00	-5.719463798e+00
1	1.114819700e+00	-4.277061370e-01	4.719222228e+00	1.672870317e+00	-3.191331276e+00	-5.769630643e+00
2	1.174723138e+00	-4.685081420e-01	5.171319927e+00	1.658207325e+00	-4.388529690e+00	-5.856490056e+00
3	1.594437288e+00	-6.161603387e-01	4.482254657e+00	1.442930818e+00	-2.578796846e+00	-6.517694805e+00
4	9.355082690e-01	-2.502863036e-01	5.093610680e+00	1.809566850e+00	-5.450005171e+00	-5.525662369e+00
5	1.514693259e+00	-5.113677977e-01	4.726636969e+00	1.105574411e+00	-2.097318728e+00	-6.334649238e+00
6	1.403527141e+00	-3.715203702e-01	4.562970242e+00	1.413797066e+00	-2.319294941e+00	-6.110710802e+00
7	1.893706127e+00	-5.645015648e-01	4.567212731e+00	1.459627065e+00	-1.792950336e+00	-7.009145347e+00
8	6.427644713e-01	-2.406914332e-01	4.452411164e+00	1.231879770e+00	-3.835323894e+00	-5.292292157e+00
9	9.911753312e-01	-3.086837124e-01	5.036699456e+00	1.358950609e+00	-3.209038623e+00	-5.595609977e+00
10	1.595830904e+00	-1.044588508e+00	5.072608188e+00	1.008556166e+00	-4.589174082e+00	-6.875673604e+00
11	1.333080752e+00	-6.878346711e-01	4.768470275e+00	1.143951020e+00	-2.917480806e+00	-6.181863304e+00
12	1.609957542e+00	-7.598420924e-01	5.258500676e+00	1.243388002e+00	-4.104342565e+00	-6.641414537e+00
13	1.205865171e+00	-3.197426372e-01	4.565919859e+00	1.201984564e+00	-2.686070995e+00	-5.834925974e+00
14	3.299648532e-01	-3.181687635e-01	4.268407597e+00	1.220867888e+00	-5.550560199e+00	-5.161806974e+00
15	1.000994247e+00	-2.507196293e-01	4.388476801e+00	1.541551862e+00	-3.968229015e+00	-5.589177799e+00
16	1.550935353e+00	-5.475517536e-01	4.325095566e+00	1.432719581e+00	-3.106061509e+00	-6.409359588e+00
17	3.356277719e-01	-4.069182554e-01	4.406979886e+00	1.102791909e+00	-5.306131874e+00	-5.195867125e+00
18	6.074493885e-01	-3.430745937e-01	4.867661420e+00	1.331298391e+00	-3.373900878e+00	-5.300100360e+00
19	1.789524519e+00	-6.486192376e-01	4.180288196e+00	1.603001508e+00	-4.464760675e+00	-6.868305351e+00
20	6.242029078e-01	-4.398791310e-01	4.683807956e+00	1.450324873e+00	-3.823751582e+00	-5.348314351e+00
21	9.181403578e-01	-2.674683560e-01	4.891598241e+00	1.699935156e+00	-3.975443620e+00	-5.514013410e+00
22	7.324556067e-01	-6.500148190e-01	5.114133987e+00	1.056657682e+00	-5.090963847e+00	-5.536258132e+00
23	1.719132499e+00	-6.651913531e-01	4.968376281e+00	1.428951936e+00	-2.393826495e+00	-6.755700934e+00
24	5.071614070e-01	-2.349081122e-01	4.590767627e+00	9.591765726e-01	-4.423046798e+00	-5.212950148e+00
25	1.546036706e+00	-3.062235035e-01	5.175308789e+00	1.086638690e+00	-4.432555976e+00	-6.298754057e+00
26	5.518857089e-01	-5.253073815e-01	4.521205444e+00	1.032908753e+00	-4.860740310e+00	-5.347015732e+00
27	4.668994926e-01	-1.997022016e-01	4.798203005e+00	1.430437440e+00	-3.839223921e+00	-5.185690944e+00
28	1.336369603e-01	-1.756541917e-01	4.557485535e+00	1.523664244e+00	-5.046994694e+00	-5.081109507e+00
29	2.176377437e+00	-5.893046087e-01	4.836419604e+00	1.251404812e+00	-1.398559538e+00	-7.598702225e+00
30	6.370840437e-01	-9.559726491e-01	4.578641834e+00	1.364845778e+00	-7.236882645e+00	-5.716632784e+00
31	2.254897320e+00	-1.087662620e+00	4.441970304e+00	1.239605140e+00	-3.554154688e+00	-8.190538840e+00
32	1.802489455e+00	-4.644335479e-01	5.414081856e+00	1.196150448e+00	-4.786465261e+00	-6.789086268e+00
33	9.329901594e-01	-3.949464223e-01	4.572213808e+00	1.359856709e+00	-2.826330054e+00	-5.569979548e+00
34	2.504195010e-01	1.390535690e-02	4.514340098e+00	1.067141039e+00	-8.006326517e+00	-5.088204534e+00
35	1.198591836e+00	-1.116180975e+00	4.785936261e+00	1.418533780e+00	-6.211366108e+00	-6.397994071e+00
36	8.068456333e-01	-4.767104883e-01	4.441508486e+00	1.099577003e+00	-4.005400223e+00	-5.495879274e+00
37	1.627342197e+00	-3.744279998e-01	4.747809714e+00	1.109680350e+00	-2.414260721e+00	-6.450972367e+00
38	1.079782729e+00	-1.427304461e-01	4.853761011e+00	2.570182510e-01	-1.268219245e+01	-5.649904253e+00
39	1.893746698e+00	-4.712702077e-01	4.757469275e+00	1.260120392e+00	-1.655150786e+00	-6.960938973e+00
40	7.780560346e-01	-5.683201535e-01	4.458747625e+00	6.845794772e-01	-6.315211236e+00	-5.520932386e+00
41	1.557756572e+00	-3.799142892e-01	4.971815561e+00	1.288272433e+00	-2.436008147e+00	-6.342223094e+00
42	6.588868172e-01	-8.336029451e-01	4.313788307e+00	1.731699881e+00	-9.580218478e+00	-5.621265745e+00
43	1.453954299e+00	-4.071147747e-01	4.714185986e+00	1.331208067e+00	-1.942224765e+00	-6.196615663e+00
44	1.333626687e+00	-5.603049320e-01	4.250008838e+00	1.197168071e+00	-3.958802001e+00	-6.103003770e+00
45	8.106282716e-01	-4.489363528e-01	4.158166356e+00	1.569449535e+00	-5.890593882e+00	-5.486083913e+00
46	1.163822461e+00	-6.785281060e-01	4.617479074e+00	1.710996454e+00	-4.761963362e+00	-5.964194447e+00
47	5.608895594e-01	-3.643491048e-01	4.401578823e+00	1.196690065e+00	-4.288336734e+00	-5.280426575e+00
48	1.387777984e+00	-5.522297780e-01	4.523993787e+00	1.235957629e+00	-2.487152513e+00	-6.172195622e+00
49	4.804527474e-01	-5.693231513e-01	4.886664641e+00	1.237321458e+00	-4.871272493e+00	-5.334234738e+00
0	8.538029471e-01	-6.103742842e-01	4.789164868e+00	1.325885283e+00	-3.848589292e+00	-5.607521011e+00
1	1.078971210e+00	-4.032886694e-01	4.448669814e+00	1.681645208e+00	-3.793225608e+00	-5.720163203e+00
2	1.174723138e+00	-4.685081420e-01	5.171319927e+00	1.658207325e+00	-4.388529690e+00	-5.856490056e+00
3	1.594437288e+00	-6.161603387e-01	4.482254657e+00	1.442930818e+00	-2.578796846e+00	-6.517694805e+00
4	9.355082690e-01	-2.502863036e-01	5.093610680e+00	1.809566850e+00	-5.450005171e+00	-5.525662369e+00
5	1.753627706e+00	-5.161534205e-01	4.728807277e+00	1.085875029e+00	-1.936422188e+00	-6.727565134e+00
6	1.403527141e+00	-3.715203702e-01	4.562970242e+00	1.413797066e+00	-2.319294941e+00	-6.110710802e+00
7	1.893706127e+00	-5.645015648e-01	4.567212731e+00	1.459627065e+00	-1.792950336e+00	-7.009145347e+00
8	8.286914154e-01	-1.763385989e-01	4.382503044e+00	1.231180991e+00	-4.581709619e+00	-5.415665273e+00
9	9.558099215e-01	-3.452967084e-01	4.978293271e+00	1.388008369e+00	-2.973714627e+00	-5.573154103e+00
10	1.583243778e+00	-9.052369625e-01	4.863032058e+00	1.127476602e+00	-3.439766497e+00	-6.719810300e+00
11	1.333080752e+00	-6.878346711e-01	4.768470275e+00	1.143951020e+00	-2.917480806e+00	-6.181863304e+00
12	1.609957542e+00	-7.598420924e-01	5.258500676e+00	1.243388002e+00	-4.104342565e+00	-6.641414537e+00
13	8.982461178e-01	-2.519798523e-01	4.480259395e+00	1.175986354e+00	-3.515888938e+00	-5.491922858e+00
14	3.299648532e-01	-3.181687635e-01	4.268407597e+00	1.220867888e+00	-5.550560199e+00	-5.161806974e+00
15	1.000994247e+00	-2.507196293e-01	4.388476801e+00	1.541551862e+00	-3.968229015e+00	-5.589177799e+00
16	1.550935353e+00	-5.475517536e-01	4.325095566e+00	1.432719581e+00	-3.106061509e+00	-6.409359588e+00
17	4.614368899e-01	-4.304043411e-01	4.458030514e+00	1.132451299e+00	-4.722842074e+00	-5.255838841e+00
18	7.185486424e-01	-3.198847539e-01	4.893940562e+00	1.347689543e+00	-3.144139432e+00	-5.366072095e+00
19	1.789524519e+00	-6.486192376e-01	4.180288196e+00	1.603001508e+00	-4.464760675e+00	-6.868305351e+00
20	8.277655641e-01	-4.598621238e-01	4.665112112e+00	1.451816463e+00	-3.306401223e+00	-5.505087392e+00
21	9.181403578e-01	-2.674683560e-01	4.891598241e+00	1.699935156e+00	-3.975443620e+00	-5.514013410e+00
22	7.324556067e-01	-6.500148190e-01	5.114133987e+00	1.056657682e+00	-5.090963847e+00	-5.536258132e+00
23	1.583351258e+00	-5.968428314e-01	4.887637803e+00	1.387109385e+00	-2.122320328e+00	-6.488364177e+00
24	6.209803796e-01	-2.973253881e-01	4.615256619e+00	9.846401217e-01	-3.923122465e+00	-5.293762400e+00
25	1.781132832e+00	-3.886605148e-01	5.337440676e+00	1.504952658e+00	-4.794913203e+00	-6.718498472e+00
26	5.660515849e-01	-5.211261501e-01	4.501329446e+00	1.062283782e+00	-4.792196418e+00	-5.352746322e+00
27	-1.798153843e-01	-2.998352926e-02	4.772381806e+00	1.654529681e+00	-7.110266990e+00	-5.073369184e+00
28	-5.657086956e-04	-1.548353953e-01	4.482489722e+00	1.549441527e+00	-5.786614435e+00	-5.068740051e+00
29	2.176377437e+00	-5.893046087e-01	4.836419604e+00	1.251404812e+00	-1.398559538e+00	-7.598702225e+00
30	5.182206119e-01	-1.009095415e+00	4.611620262e+00	1.356017522e+00	-7.971804070e+00	-5.700165971e+00
31	1.940103719e+00	-8.932824173e-01	4.471747598e+00	1.238280970e+00	-3.094302243e+00	-7.337730850e+00
32	1.802489455e+00	-4.644335479e-01	5.414081856e+00	1.196150448e+00	-4.786465261e+00	-6.789086268e+00
33	7.044337192e-01	-2.717510400e-01	4.340510940e+00	1.399178652e+00	-4.139184633e+00	-5.341790638e+00
34	2.504195010e-01	1.390535690e-02	4.514340098e+00	1.067141039e+00	-8.006326517e+00	-5.088204534e+00
35	1.223134376e+00	-1.076573022e+00	4.753836334e+00	1.419521894e+00	-5.909882077e+00	-6.384286478e+00
36	8.237897717e-01	-4.801274085e-01	4.419029870e+00	1.067037407e+00	-4.142278923e+00	-5.511328849e+00
37	1.615506696e+00	-3.888156284e-01	4.745585192e+00	1.109248958e+00	-2.309480065e+00	-6.437272630e+00
38	1.079782729e+00	-1.427304461e-01	4.853761011e+00	2.570182510e-01	-1.268219245e+01	-5.649904253e+00
39	1.893746698e+00	-4.712702077e-01	4.757469275e+00	1.260120392e+00	-1.655150786e+00	-6.960938973e+00
40	5.913853466e-01	-4.691892405e-01	4.464439675e+00	8.919258495e-01	-5.174519088e+00	-5.341690477e+00
41	1.347342243e+00	-4.307585450e-01	4.833356190e+00	1.125356489e+00	-2.274037744e+00	-6.057194913e+00
42	6.171745714e-01	-6.958781047e-01	4.419034968e+00	1.666245909e+00	-7.472601503e+00	-5.489328285e+00
43	1.765892520e+00	-3.868361786e-01	4.983790770e+00	1.215688693e+00	-2.605947265e+00	-6.690762202e+00
44	1.333626687e+00	-5.603049320e-01	4.250008838e+00	1.197168071e+00	-3.958802001e+00	-6.103003770e+00
45	8.636484938e-01	-4.399171093e-01	4.215565138e+00	1.591617585e+00	-5.336528671e+00	-5.526460783e+00
46	1.163822461e+00	-6.785281060e-01	4.617479074e+00	1.710996454e+00	-4.761963362e+00	-5.964194447e+00
47	5.608895594e-01	-3.643491048e-01	4.401578823e+00	1.196690065e+00	-4.288336734e+00	-5.280426575e+00
48	1.418339000e+00	-6.440367839e-01	4.290180107e+00	1.319549104e+00	-3.864514758e+00	-6.269987341e+00
49	-4.879337534e-02	-4.800526928e-01	4.712435384e+00	1.234478889e+00	-6.504672844e+00	-5.173168582e+00
0	9.996199139e-01	-5.916255417e-01	4.707565457e+00	1.336770638e+00	-3.306635530e+00	-5.731383268e+00
1	1.083871118e+00	-4.261726782e-01	4.459042004e+00	1.672735997e+00	-3.756440474e+00	-5.734952767e+00
2	1.056708061e+00	-4.696216791e-01	5.127057922e+00	1.617336324e+00	-4.221751616e+00	-5.725341115e+00
3	1.599664962e+00	-6.097901014e-01	4.506200776e+00	1.444667496e+00	-2.465826399e+00	-6.522138870e+00
4	1.035435950e+00	-2.968948856e-01	4.986743630e+00	1.785396823e+00	-4.487702917e+00	-5.636889981e+00
5	1.493064877e+00	-4.970863491e-01	4.705543953e+00	1.166252160e+00	-1.984535373e+00	-6.294921673e+00
6	1.280546576e+00	-2.139281096e-01	4.614965636e+00	1.395029675e+00	-3.788110900e+00	-5.899535276e+00
7	2.259809920e+00	-6.541191772e-01	4.388877133e+00	1.683612818e+00	-2.891615724e+00	-7.824059278e+00
8	8.404932150e-01	-1.883066832e-01	4.391533980e+00	1.229139967e+00	-4.391356616e+00	-5.427697017e+00
9	9.185305936e-01	-3.245421948e-01	4.997478277e+00	1.393679173e+00	-3.126828269e+00	-5.531265935e+00
10	1.675421871e+00	-1.003779915e+00	4.793470364e+00	1.007723176e+00	-3.806719099e+00	-6.964059174e+00
11	1.377451379e+00	-6.706959431e-01	4.767599665e+00	1.153144566e+00	-2.727398204e+00	-6.230355567e+00
12	1.758241163e+00	-7.784011236e-01	5.282896309e+00	1.274942404e+00	-4.081219084e+00	-6.905413039e+00
13	8.247369956e-01	-2.171010241e-01	4.439351473e+00	1.155543353e+00	-4.015378515e+00	-5.420414875e+00
14	1.030194775e+00	-3.516544187e-01	4.617264099e+00	1.218342254e+00	-2.592913489e+00	-5.649233943e+00
15	9.677327600e-01	-2.125208191e-01	4.420956830e+00	1.548385847e+00	-4.225693221e+00	-5.547588788e+00
16	1.512753342e+00	-5.256482640e-01	4.420415161e+00	1.375076466e+00	-2.572273442e+00	-6.339117278e+00
17	4.096407565e-01	-4.307564808e-01	4.457946342e+00	1.087491274e+00	-4.976166260e+00	-5.233431239e+00
18	7.185486424e-01	-3.198847539e-01	4.893940562e+00	1.347689543e+00	-3.144139432e+00	-5.366072095e+00
19	1.789524519e+00	-6.486192376e-01	4.180288196e+00	1.603001508e+00	-4.464760675e+00	-6.868305351e+00
20	3.252542451e-01	-4.116300748e-01	4.601280587e+00	1.526492599e+00	-5.116798613e+00	-5.194367713e+00
21	9.181403578e-01	-2.674683560e-01	4.891598241e+00	1.699935156e+00	-3.975443620e+00	-5.514013410e+00
22	1.006118523e+00	-4.322758538e-01	4.864898232e+00	1.225607494e+00	-2.658235432e+00	-5.656321339e+00
23	1.623976192e+00	-5.963264296e-01	4.884129129e+00	1.377813017e+00	-2.034534211e+00	-6.553204833e+00
24	6.209803796e-01	-2.973253881e-01	4.615256619e+00	9.846401217e-01	-3.923122465e+00	-5.293762400e+00
25	1.781132832e+00	-3.886605148e-01	5.337440676e+00	1.504952658e+00	-4.794913203e+00	-6.718498472e+00
26	2.917687286e-01	-6.916494843e-01	4.572496403e+00	7.600484998e-01	-7.611960199e+00	-5.338506891e+00
27	-1.798153843e-01	-2.998352926e-02	4.772381806e+00	1.654529681e+00	-7.110266990e+00	-5.073369184e+00
28	-5.657086956e-04	-1.548353953e-01	4.482489722e+00	1.549441527e+00	-5.786614435e+00	-5.068740051e+00
29	2.176377437e+00	-5.893046087e-01	4.836419604e+00	1.251404812e+00	-1.398559538e+00	-7.598702225e+00
30	5.182206119e-01	-1.009095415e+00	4.611620262e+00	1.356017522e+00	-7.971804070e+00	-5.700165971e+00
31	2.807377197e+00	-9.993718325e-01	4.418738491e+00	1.489903571e+00	-2.516151420e+00	-9.496808284e+00
32	1.620352352e+00	-5.511162895e-01	5.163575587e+00	1.175896344e+00	-2.995013606e+00	-6.521388346e+00
33	1.183557265e+00	-3.237749355e-01	4.784137674e+00	1.446247342e+00	-2.514320098e+00	-5.809571896e+00
34	2.504195010e-01	1.390535690e-02	4.514340098e+00	1.067141039e+00	-8.006326517e+00	-5.088204534e+00
35	1.138055764e+00	-8.665239594e-01	4.821887748e+00	1.412303787e+00	-4.834083559e+00	-6.079770239e+00
36	8.237897717e-01	-4.801274085e-01	4.419029870e+00	1.067037407e+00	-4.142278923e+00	-5.511328849e+00
37	1.615506696e+00	-3.888156284e-01	4.745585192e+00	1.109248958e+00	-2.309480065e+00	-6.437272630e+00
38	1.055493041e+00	-2.450677610e-01	4.737917632e+00	7.279039810e-01	-5.369959420e+00	-5.643814775e+00
39	1.893746698e+00	-4.712702077e-01	4.757469275e+00	1.260120392e+00	-1.655150786e+00	-6.960938973e+00
40	5.913853466e-01	-4.691892405e-01	4.464439675e+00	8.919258495e-01	-5.174519088e+00	-5.341690477e+00
41	1.121981772e+00	-3.314073598e-01	4.560771417e+00	1.083637575e+00	-2.958763348e+00	-5.741089859e+00
42	6.627121954e-01	-6.485876837e-01	4.381442624e+00	1.652457852e+00	-6.923352619e+00	-5.486679610e+00
43	1.765892520e+00	-3.868361786e-01	4.983790770e+00	1.215688693e+00	-2.605947265e+00	-6.690762202e+00
44	1.333626687e+00	-5.603049320e-01	4.250008838e+00	1.197168071e+00	-3.958802001e+00	-6.103003770e+00
45	8.636484938e-01	-4.399171093e-01	4.215565138e+00	1.591617585e+00	-5.336528671e+00	-5.526460783e+00
46	1.082256363e+00	-6.930990407e-01	4.570213122e+00	1.770056005e+00	-5.628642112e+00	-5.882585450e+00
47	5.608895594e-01	-3.643491048e-01	4.401578823e+00	1.196690065e+00	-4.288336734e+00	-5.280426575e+00
48	1.464672988e+00	-7.832266797e-01	3.935691891e+00	1.446283316e+00	-7.740174832e+00	-6.436108388e+00
49	-4.879337534e-02	-4.800526928e-01	4.712435384e+00	1.234478889e+00	-6.504672844e+00	-5.173168582e+00
0	1.014833034e+00	-6.521492172e-01	4.673204533e+00	1.268963870e+00	-3.591128514e+00	-5.784345236e+00
1	1.083871118e+00	-4.261726782e-01	4.459042004e+00	1.672735997e+00	-3.756440474e+00	-5.734952767e+00
2	1.056708061e+00	-4.696216791e-01	5.127057922e+00	1.617336324e+00	-4.221751616e+00	-5.725341115e+00
